ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,RP5_agri_ESA20_agri_C5,RP5_agri_ESA20_agri_C4,RP5_agri_ESA20_agri_C3,RP5_agri_ESA20_agri_C2,RP5_agri_ESA20_agri_C1,RP5_agri_ESA20_agri_C0,RP5_agri_ESA20_agri_C5_EAE,RP5_agri_ESA20_agri_C4_EAE,RP5_agri_ESA20_agri_C3_EAE,RP5_agri_ESA20_agri_C2_EAE,RP5_agri_ESA20_agri_C1_EAE,RP5_agri_ESA20_agri_C0_EAE,RP10_agri_ESA20_agri_C5,RP10_agri_ESA20_agri_C4,RP10_agri_ESA20_agri_C3,RP10_agri_ESA20_agri_C2,RP10_agri_ESA20_agri_C1,RP10_agri_ESA20_agri_C0,RP10_agri_ESA20_agri_C5_EAE,RP10_agri_ESA20_agri_C4_EAE,RP10_agri_ESA20_agri_C3_EAE,RP10_agri_ESA20_agri_C2_EAE,RP10_agri_ESA20_agri_C1_EAE,RP10_agri_ESA20_agri_C0_EAE,RP20_agri_ESA20_agri_C5,RP20_agri_ESA20_agri_C4,RP20_agri_ESA20_agri_C3,RP20_agri_ESA20_agri_C2,RP20_agri_ESA20_agri_C1,RP20_agri_ESA20_agri_C0,RP20_agri_ESA20_agri_C5_EAE,RP20_agri_ESA20_agri_C4_EAE,RP20_agri_ESA20_agri_C3_EAE,RP20_agri_ESA20_agri_C2_EAE,RP20_agri_ESA20_agri_C1_EAE,RP20_agri_ESA20_agri_C0_EAE,RP50_agri_ESA20_agri_C5,RP50_agri_ESA20_agri_C4,RP50_agri_ESA20_agri_C3,RP50_agri_ESA20_agri_C2,RP50_agri_ESA20_agri_C1,RP50_agri_ESA20_agri_C0,RP50_agri_ESA20_agri_C5_EAE,RP50_agri_ESA20_agri_C4_EAE,RP50_agri_ESA20_agri_C3_EAE,RP50_agri_ESA20_agri_C2_EAE,RP50_agri_ESA20_agri_C1_EAE,RP50_agri_ESA20_agri_C0_EAE,RP75_agri_ESA20_agri_C5,RP75_agri_ESA20_agri_C4,RP75_agri_ESA20_agri_C3,RP75_agri_ESA20_agri_C2,RP75_agri_ESA20_agri_C1,RP75_agri_ESA20_agri_C0,RP75_agri_ESA20_agri_C5_EAE,RP75_agri_ESA20_agri_C4_EAE,RP75_agri_ESA20_agri_C3_EAE,RP75_agri_ESA20_agri_C2_EAE,RP75_agri_ESA20_agri_C1_EAE,RP75_agri_ESA20_agri_C0_EAE,RP100_agri_ESA20_agri_C5,RP100_agri_ESA20_agri_C4,RP100_agri_ESA20_agri_C3,RP100_agri_ESA20_agri_C2,RP100_agri_ESA20_agri_C1,RP100_agri_ESA20_agri_C0,RP100_agri_ESA20_agri_C5_EAE,RP100_agri_ESA20_agri_C4_EAE,RP100_agri_ESA20_agri_C3_EAE,RP100_agri_ESA20_agri_C2_EAE,RP100_agri_ESA20_agri_C1_EAE,RP100_agri_ESA20_agri_C0_EAE,RP200_agri_ESA20_agri_C5,RP200_agri_ESA20_agri_C4,RP200_agri_ESA20_agri_C3,RP200_agri_ESA20_agri_C2,RP200_agri_ESA20_agri_C1,RP200_agri_ESA20_agri_C0,RP200_agri_ESA20_agri_C5_EAE,RP200_agri_ESA20_agri_C4_EAE,RP200_agri_ESA20_agri_C3_EAE,RP200_agri_ESA20_agri_C2_EAE,RP200_agri_ESA20_agri_C1_EAE,RP200_agri_ESA20_agri_C0_EAE,RP250_agri_ESA20_agri_C5,RP250_agri_ESA20_agri_C4,RP250_agri_ESA20_agri_C3,RP250_agri_ESA20_agri_C2,RP250_agri_ESA20_agri_C1,RP250_agri_ESA20_agri_C0,RP250_agri_ESA20_agri_C5_EAE,RP250_agri_ESA20_agri_C4_EAE,RP250_agri_ESA20_agri_C3_EAE,RP250_agri_ESA20_agri_C2_EAE,RP250_agri_ESA20_agri_C1_EAE,RP250_agri_ESA20_agri_C0_EAE,RP500_agri_ESA20_agri_C5,RP500_agri_ESA20_agri_C4,RP500_agri_ESA20_agri_C3,RP500_agri_ESA20_agri_C2,RP500_agri_ESA20_agri_C1,RP500_agri_ESA20_agri_C0,RP500_agri_ESA20_agri_C5_EAE,RP500_agri_ESA20_agri_C4_EAE,RP500_agri_ESA20_agri_C3_EAE,RP500_agri_ESA20_agri_C2_EAE,RP500_agri_ESA20_agri_C1_EAE,RP500_agri_ESA20_agri_C0_EAE,RP1000_agri_ESA20_agri_C5,RP1000_agri_ESA20_agri_C4,RP1000_agri_ESA20_agri_C3,RP1000_agri_ESA20_agri_C2,RP1000_agri_ESA20_agri_C1,RP1000_agri_ESA20_agri_C0,RP1000_agri_ESA20_agri_C5_EAE,RP1000_agri_ESA20_agri_C4_EAE,RP1000_agri_ESA20_agri_C3_EAE,RP1000_agri_ESA20_agri_C2_EAE,RP1000_agri_ESA20_agri_C1_EAE,RP1000_agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE,agri_ESA20_agri_C4_EAE,agri_ESA20_agri_C3_EAE,agri_ESA20_agri_C2_EAE,agri_ESA20_agri_C1_EAE,agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE%,agri_ESA20_agri_C4_EAE%,agri_ESA20_agri_C3_EAE%,agri_ESA20_agri_C2_EAE%,agri_ESA20_agri_C1_EAE%,agri_ESA20_agri_C0_EAE%
140303,1403,14,KHM,Cheang Daek,Kampong Trabaek,Prey Veng,Cambodia,7737.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.238,28.238,0.0,0.0,0.0,0.0,0.847,0.847,0.0,0.0,0.0,19.499,367.379,367.379,0.0,0.0,0.0,0.13,2.449,2.449,0.0,0.0,5.629,354.919,911.832,911.832,0.0,0.0,0.019,1.183,3.039,3.039,0.0,0.91,757.152,1401.176,1807.871,1807.871,0.0,0.005,3.786,7.006,9.039,9.039,0.0,7.219,1086.688,1597.002,2011.041,2011.041,0.0,0.007,1.087,1.597,2.011,2.011,0.0,306.454,1762.741,2311.7,2827.991,2827.991,0.0,0.613,3.525,4.623,5.656,5.656,0.0,1229.847,2769.38,3634.78,4559.459,4559.459,0.0,1.23,2.769,3.635,4.559,4.559,0.0,1.855,11.186,18.174,27.602,27.602,0.0,0.024,0.145,0.235,0.357,0.357
210902,2109,21,KHM,Cheang Tong,Tram Kak,Takeo,Cambodia,3320.066,0.0,0.0,8.12,70.652,245.972,245.972,0.0,0.0,1.624,14.13,49.194,49.194,0.0,0.52,64.582,247.582,433.862,433.862,0.0,0.052,6.458,24.758,43.386,43.386,0.0,2.291,159.561,368.021,465.472,465.472,0.0,0.115,7.978,18.401,23.274,23.274,0.0,19.771,283.351,443.662,492.621,492.621,0.0,0.593,8.501,13.31,14.779,14.779,0.0,36.771,329.313,465.212,502.19,502.19,0.0,0.245,2.195,3.101,3.348,3.348,0.0,42.631,358.332,469.101,506.0,506.0,0.0,0.142,1.194,1.564,1.687,1.687,0.0,90.322,415.502,492.911,526.469,526.469,0.0,0.452,2.078,2.465,2.632,2.632,0.0,109.242,428.542,495.001,529.469,529.469,0.0,0.109,0.429,0.495,0.529,0.529,0.0,163.292,465.291,510.19,539.4,539.4,0.0,0.327,0.931,1.02,1.079,1.079,0.0,233.111,491.871,526.489,553.969,553.969,0.0,0.233,0.492,0.526,0.554,0.554,0.0,2.267,31.879,79.771,140.462,140.462,0.0,0.068,0.96,2.403,4.231,4.231
200605,2006,20,KHM,Chek,Svay Rieng,Svay Rieng,Cambodia,2513.439,0.0,0.0,0.0,2.0,141.31,141.31,0.0,0.0,0.0,0.4,28.262,28.262,0.0,0.0,0.0,27.43,233.26,233.26,0.0,0.0,0.0,2.743,23.326,23.326,0.0,0.0,0.0,45.89,288.23,288.23,0.0,0.0,0.0,2.294,14.412,14.412,0.0,0.0,2.679,200.561,531.901,531.901,0.0,0.0,0.08,6.017,15.957,15.957,0.0,0.0,23.229,393.361,665.742,665.742,0.0,0.0,0.155,2.622,4.438,4.438,0.0,0.13,96.73,496.8,733.963,733.963,0.0,0.0,0.322,1.656,2.447,2.447,0.0,1.709,278.541,693.351,985.056,985.056,0.0,0.009,1.393,3.467,4.925,4.925,0.0,2.429,351.172,779.844,1051.074,1051.074,0.0,0.002,0.351,0.78,1.051,1.051,0.0,38.181,613.049,1016.602,1245.596,1245.596,0.0,0.076,1.226,2.033,2.491,2.491,1.41,63.954,826.145,1217.759,1456.716,1456.716,0.001,0.064,0.826,1.218,1.457,1.457,0.001,0.152,4.354,23.23,98.766,98.766,0.0,0.006,0.173,0.924,3.93,3.93
120515,1205,12,KHM,Cheung Aek,Dangkao,Phnom Penh,Cambodia,441.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.671,16.461,16.461,0.0,0.0,0.017,0.267,1.646,1.646,0.13,0.96,10.03,80.369,175.071,175.071,0.007,0.048,0.501,4.018,8.754,8.754,1.27,7.63,79.041,176.095,250.147,250.147,0.038,0.229,2.371,5.283,7.504,7.504,1.48,25.273,109.105,202.626,266.268,266.268,0.01,0.168,0.727,1.351,1.775,1.775,23.494,67.175,162.213,254.844,310.707,310.707,0.078,0.224,0.541,0.849,1.036,1.036,82.154,160.925,302.225,350.487,372.126,372.126,0.411,0.805,1.511,1.752,1.861,1.861,93.242,177.823,322.767,360.298,381.085,381.085,0.093,0.178,0.323,0.36,0.381,0.381,118.563,266.135,358.515,384.204,396.756,396.756,0.237,0.532,0.717,0.768,0.794,0.794,134.523,322.107,384.733,400.765,415.935,415.935,0.135,0.322,0.385,0.401,0.416,0.416,1.008,2.506,7.093,15.051,24.166,24.166,0.228,0.568,1.607,3.41,5.475,5.475
80105,801,8,KHM,Cheung Kaeub,Kandal Stueng,Kandal,Cambodia,974.583,0.0,0.0,0.499,0.56,1.58,1.58,0.0,0.0,0.1,0.112,0.316,0.316,0.0,0.499,6.949,33.15,52.978,52.978,0.0,0.05,0.695,3.315,5.298,5.298,0.0,2.65,26.279,78.73,396.908,396.908,0.0,0.132,1.314,3.936,19.845,19.845,0.0,13.859,120.478,510.647,740.832,740.832,0.0,0.416,3.614,15.319,22.225,22.225,0.06,31.339,193.301,632.077,803.834,803.834,0.0,0.209,1.289,4.214,5.359,5.359,0.499,39.878,294.693,690.116,834.733,834.733,0.002,0.133,0.982,2.3,2.782,2.782,9.339,83.106,593.71,800.644,887.955,887.955,0.047,0.416,2.969,4.003,4.44,4.44,13.709,108.456,651.511,831.985,897.915,897.915,0.014,0.108,0.652,0.832,0.898,0.898,32.869,242.969,768.348,879.724,912.525,912.525,0.066,0.486,1.537,1.759,1.825,1.825,47.948,362.58,832.795,900.984,917.604,917.604,0.048,0.363,0.833,0.901,0.918,0.918,0.176,2.313,13.984,36.693,63.906,63.906,0.018,0.237,1.435,3.765,6.557,6.557
180204,1802,18,KHM,Cheung Kou,Prey Nob,Preah Sihanouk,Cambodia,498.007,0.0,0.0,0.0,2.0,24.56,24.56,0.0,0.0,0.0,0.4,4.912,4.912,0.0,0.0,17.19,97.115,245.163,245.163,0.0,0.0,1.719,9.711,24.516,24.516,0.0,1.0,53.451,220.886,374.937,374.937,0.0,0.05,2.673,11.044,18.747,18.747,0.0,6.0,143.021,372.075,422.782,422.782,0.0,0.18,4.291,11.162,12.683,12.683,0.0,10.93,212.922,405.264,429.811,429.811,0.0,0.073,1.419,2.702,2.865,2.865,0.0,12.581,271.624,415.252,433.231,433.231,0.0,0.042,0.905,1.384,1.444,1.444,0.0,25.384,345.023,427.051,439.408,439.408,0.0,0.127,1.725,2.135,2.197,2.197,0.0,33.694,361.793,429.831,439.898,439.898,0.0,0.034,0.362,0.43,0.44,0.44,0.0,78.383,400.871,432.97,443.367,443.367,0.0,0.157,0.802,0.866,0.887,0.887,0.0,112.304,418.712,438.049,445.616,445.616,0.0,0.112,0.419,0.438,0.446,0.446,0.0,0.774,14.314,40.273,69.137,69.137,0.0,0.156,2.874,8.087,13.883,13.883
40603,406,4,KHM,Cheung Kreav,Rolea B'ier,Kampong Chhnang,Cambodia,3882.511,0.0,0.0,4.039,108.101,299.454,299.454,0.0,0.0,0.808,21.62,59.891,59.891,0.0,0.27,39.851,234.462,399.373,399.373,0.0,0.027,3.985,23.446,39.937,39.937,0.0,0.31,102.902,296.472,551.578,551.578,0.0,0.015,5.145,14.824,27.579,27.579,0.0,4.88,167.883,399.764,948.81,948.81,0.0,0.146,5.036,11.993,28.464,28.464,0.0,6.851,198.792,430.255,1110.139,1110.139,0.0,0.046,1.325,2.868,7.401,7.401,0.0,7.441,223.152,454.615,1243.144,1243.144,0.0,0.025,0.744,1.515,4.144,4.144,0.0,13.441,270.233,538.166,1563.501,1563.501,0.0,0.067,1.351,2.691,7.818,7.818,0.0,16.232,285.003,560.818,1690.782,1690.782,0.0,0.016,0.285,0.561,1.691,1.691,0.0,29.512,362.893,662.306,2000.134,2000.134,0.0,0.059,0.726,1.325,4.0,4.0,0.0,56.962,446.266,869.719,2233.288,2233.288,0.0,0.057,0.446,0.87,2.233,2.233,0.0,0.459,19.852,81.713,183.158,183.158,0.0,0.012,0.511,2.105,4.718,4.718
210703,2107,21,KHM,Cheung Kuon,Samraong,Takeo,Cambodia,1733.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.989,1.989,0.0,0.0,0.0,0.036,0.199,0.199,0.0,1.719,9.117,29.527,55.756,55.756,0.0,0.086,0.456,1.476,2.788,2.788,0.0,20.948,56.566,79.228,93.831,93.831,0.0,0.628,1.697,2.377,2.815,2.815,0.0,30.487,66.397,86.4,108.154,108.154,0.0,0.203,0.443,0.576,0.721,0.721,0.0,37.698,76.278,95.781,116.726,116.726,0.0,0.126,0.254,0.319,0.389,0.389,0.0,44.899,85.91,113.975,144.167,144.167,0.0,0.224,0.43,0.57,0.721,0.721,0.0,49.499,88.141,117.995,149.187,149.187,0.0,0.049,0.088,0.118,0.149,0.149,0.0,58.1,94.512,134.379,165.698,165.698,0.0,0.116,0.189,0.269,0.331,0.331,0.0,72.964,140.87,175.539,206.668,206.668,0.0,0.073,0.141,0.176,0.207,0.207,0.0,1.506,3.697,5.917,8.32,8.32,0.0,0.087,0.213,0.341,0.48,0.48
140102,1401,14,KHM,Cheung Phnum,Ba Phnum,Prey Veng,Cambodia,2993.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,6.09,14.4,65.218,65.218,0.0,0.319,0.609,1.44,6.522,6.522,4.579,32.328,61.228,132.067,330.506,330.506,0.229,1.616,3.061,6.603,16.525,16.525,31.91,83.648,164.454,352.147,601.444,601.444,0.957,2.509,4.934,10.564,18.043,18.043,84.889,177.425,355.895,588.236,878.759,878.759,0.566,1.183,2.373,3.922,5.858,5.858,327.777,700.876,1080.312,1382.934,1623.225,1623.225,1.093,2.336,3.601,4.61,5.411,5.411,450.136,1018.834,1636.216,1964.907,2202.847,2202.847,2.251,5.094,8.181,9.825,11.014,11.014,487.288,1120.374,1765.566,2053.445,2275.428,2275.428,0.487,1.12,1.766,2.053,2.275,2.275,622.709,1500.985,2192.355,2450.219,2575.14,2575.14,1.245,3.002,4.385,4.9,5.15,5.15,822.767,2044.117,2536.7,2643.56,2683.749,2683.749,0.823,2.044,2.537,2.644,2.684,2.684,7.651,19.224,31.446,46.561,73.483,73.483,0.256,0.642,1.05,1.555,2.454,2.454
30104,301,3,KHM,Cheung Prey,Batheay,Kampong Cham,Cambodia,1625.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50502,505,5,KHM,Cheung Roas,Odongk,Kampong Speu,Cambodia,3328.285,0.0,6.0,44.78,89.65,177.031,177.031,0.0,1.2,8.956,17.93,35.406,35.406,0.0,11.0,60.181,135.27,245.16,245.16,0.0,1.1,6.018,13.527,24.516,24.516,0.0,14.96,77.58,169.721,291.38,291.38,0.0,0.748,3.879,8.486,14.569,14.569,0.0,26.78,104.5,202.501,331.18,331.18,0.0,0.803,3.135,6.075,9.935,9.935,0.0,29.78,118.839,220.44,360.87,360.87,0.0,0.199,0.792,1.47,2.406,2.406,0.0,30.78,126.45,235.44,370.831,370.831,0.0,0.103,0.421,0.785,1.236,1.236,0.0,36.55,146.77,256.64,392.751,392.751,0.0,0.183,0.734,1.283,1.964,1.964,0.0,36.55,153.671,266.49,400.751,400.751,0.0,0.037,0.154,0.266,0.401,0.401,0.0,44.371,175.001,292.48,422.59,422.59,0.0,0.089,0.35,0.585,0.845,0.845,0.0,48.371,192.181,320.66,455.572,455.572,0.0,0.048,0.192,0.321,0.456,0.456,0.0,4.509,24.632,50.728,91.734,91.734,0.0,0.135,0.74,1.524,2.756,2.756
220301,2203,22,KHM,Cheung Tien,Chong Kal,Oddar Meanchey,Cambodia,8616.306,0.0,100.31,475.97,786.23,1176.251,1176.251,0.0,20.062,95.194,157.246,235.25,235.25,9.611,574.097,1356.577,1962.522,2600.796,2600.796,0.961,57.41,135.658,196.252,260.08,260.08,44.782,1109.476,2098.257,2803.669,3367.463,3367.463,2.239,55.474,104.913,140.183,168.373,168.373,209.762,1812.368,3098.236,3855.58,4455.084,4455.084,6.293,54.371,92.947,115.667,133.653,133.653,367.04,2099.936,3422.096,4145.516,4691.285,4691.285,2.447,14.0,22.814,27.637,31.275,31.275,473.232,2286.018,3634.446,4345.243,4824.513,4824.513,1.577,7.62,12.115,14.484,16.082,16.082,798.52,2792.889,4159.822,4724.005,5105.037,5105.037,3.993,13.964,20.799,23.62,25.525,25.525,920.413,2979.308,4322.413,4815.502,5202.007,5202.007,0.92,2.979,4.322,4.816,5.202,5.202,1422.774,3604.995,4689.113,5086.918,5466.85,5466.85,2.846,7.21,9.378,10.174,10.934,10.934,2021.045,4215.451,5020.617,5404.562,5771.948,5771.948,2.021,4.215,5.021,5.405,5.772,5.772,23.297,237.305,503.161,695.484,892.145,892.145,0.27,2.754,5.84,8.072,10.354,10.354
141002,1410,14,KHM,Cheung Tuek,Prey Veng,Prey Veng,Cambodia,1491.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,41.627,347.926,465.393,533.206,533.206,0.279,2.081,17.396,23.27,26.66,26.66,457.067,595.827,629.67,644.81,654.621,654.621,13.712,17.875,18.89,19.344,19.639,19.639,544.111,622.301,652.13,667.692,677.923,677.923,3.627,4.149,4.348,4.451,4.519,4.519,567.47,636.29,665.061,678.043,684.185,684.185,1.892,2.121,2.217,2.26,2.281,2.281,597.566,658.43,683.036,703.146,746.698,746.698,2.988,3.292,3.415,3.516,3.733,3.733,606.375,667.692,691.016,744.627,863.969,863.969,0.606,0.668,0.691,0.745,0.864,0.864,629.67,682.955,763.727,947.799,1070.12,1070.12,1.259,1.366,1.527,1.896,2.14,2.14,648.191,728.297,1026.708,1157.041,1200.349,1200.349,0.648,0.728,1.027,1.157,1.2,1.2,25.012,32.28,49.511,56.638,61.037,61.037,1.677,2.164,3.319,3.796,4.091,4.091
60201,602,6,KHM,Chey,Kampong Svay,Kampong Thom,Cambodia,3437.748,0.0,0.0,15.91,139.501,543.191,543.191,0.0,0.0,3.182,27.9,108.638,108.638,0.0,0.0,93.76,469.581,1027.491,1027.491,0.0,0.0,9.376,46.958,102.749,102.749,0.0,54.99,433.629,1038.021,1500.721,1500.721,0.0,2.75,21.681,51.901,75.036,75.036,0.0,217.96,774.84,1366.482,1710.932,1710.932,0.0,6.539,23.245,40.994,51.328,51.328,0.0,347.991,901.34,1463.742,1780.582,1780.582,0.0,2.32,6.009,9.758,11.871,11.871,5.0,445.1,970.031,1518.801,1825.813,1825.813,0.017,1.484,3.233,5.063,6.086,6.086,29.0,604.94,1137.241,1651.83,1956.405,1956.405,0.145,3.025,5.686,8.259,9.782,9.782,46.0,637.82,1171.672,1691.561,1997.735,1997.735,0.046,0.638,1.172,1.692,1.998,1.998,123.98,705.221,1322.283,1801.222,2105.816,2105.816,0.248,1.41,2.645,3.602,4.212,4.212,270.96,760.001,1449.331,1882.742,2200.047,2200.047,0.271,0.76,1.449,1.883,2.2,2.2,0.727,18.925,77.679,198.011,373.899,373.899,0.021,0.551,2.26,5.76,10.876,10.876
210302,2103,21,KHM,Chey Chouk,Borei Cholsar,Takeo,Cambodia,3722.101,0.0,0.0,2.0,21.56,86.3,86.3,0.0,0.0,0.4,4.312,17.26,17.26,0.0,0.0,33.241,264.6,770.199,770.199,0.0,0.0,3.324,26.46,77.02,77.02,0.0,0.0,97.209,613.26,1301.074,1301.074,0.0,0.0,4.86,30.663,65.054,65.054,0.0,10.01,888.131,1782.316,2192.273,2192.273,0.0,0.3,26.644,53.469,65.768,65.768,0.0,214.85,1858.234,2440.201,2913.307,2913.307,0.0,1.432,12.388,16.268,19.422,19.422,0.0,1579.367,2890.579,3310.096,3411.818,3411.818,0.0,5.265,9.635,11.034,11.373,11.373,717.709,3322.916,3573.337,3606.958,3606.958,3606.958,3.589,16.615,17.867,18.035,18.035,18.035,1464.525,3429.818,3606.958,3606.958,3606.958,3606.958,1.465,3.43,3.607,3.607,3.607,3.607,2941.488,3606.958,3606.958,3606.958,3606.958,3606.958,5.883,7.214,7.214,7.214,7.214,7.214,3335.666,3606.958,3606.958,3606.958,3606.958,3606.958,3.336,3.607,3.607,3.607,3.607,3.607,14.272,37.862,89.546,174.669,288.359,288.359,0.383,1.017,2.406,4.693,7.747,7.747
120208,1202,12,KHM,Chey Chummeah,Doun Penh,Phnom Penh,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140904,1409,14,KHM,Chey Kampok,Preah Sdach,Prey Veng,Cambodia,3615.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,259.793,364.342,406.963,449.552,449.552,0.059,7.794,10.93,12.209,13.487,13.487,58.91,333.343,423.342,485.952,531.07,531.07,0.393,2.222,2.822,3.24,3.54,3.54,119.51,372.182,473.492,575.61,702.45,702.45,0.398,1.241,1.578,1.919,2.341,2.341,230.902,438.332,709.15,923.84,1138.153,1138.153,1.155,2.192,3.546,4.619,5.691,5.691,254.313,492.152,782.66,1013.242,1286.722,1286.722,0.254,0.492,0.783,1.013,1.287,1.287,305.582,631.72,1029.231,1409.762,1726.322,1726.322,0.611,1.263,2.058,2.82,3.453,3.453,354.792,762.38,1332.302,1724.341,2012.982,2012.982,0.355,0.762,1.332,1.724,2.013,2.013,3.225,15.966,23.05,27.544,31.812,31.812,0.089,0.442,0.638,0.762,0.88,0.88
160501,1605,16,KHM,Chey Otdam,Lumphat,Ratanak Kiri,Cambodia,6830.988,21.658,168.624,457.99,604.064,708.499,708.499,4.332,33.725,91.598,120.813,141.7,141.7,83.603,487.223,783.298,926.126,1064.716,1064.716,8.36,48.722,78.33,92.613,106.472,106.472,232.48,779.923,1116.435,1298.664,1462.592,1462.592,11.624,38.996,55.822,64.933,73.13,73.13,449.231,1134.461,1515.072,1735.175,1927.131,1927.131,13.477,34.034,45.452,52.055,57.814,57.814,551.353,1266.44,1674.501,1887.73,2065.312,2065.312,3.676,8.443,11.163,12.585,13.769,13.769,627.146,1354.276,1776.981,1968.168,2137.393,2137.393,2.09,4.514,5.923,6.561,7.125,7.125,834.68,1609.49,1998.57,2208.668,2344.287,2344.287,4.173,8.047,9.993,11.043,11.721,11.721,898.803,1685.907,2078.433,2275.618,2407.552,2407.552,0.899,1.686,2.078,2.276,2.408,2.408,1090.85,1901.361,2266.61,2442.325,2569.52,2569.52,2.182,3.803,4.533,4.885,5.139,5.139,1276.532,2097.794,2422.368,2578.389,2699.905,2699.905,1.277,2.098,2.422,2.578,2.7,2.7,52.089,184.068,307.315,370.341,421.976,421.976,0.763,2.695,4.499,5.421,6.177,6.177
80302,803,8,KHM,Chey Thum,Khsach Kandal,Kandal,Cambodia,3220.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.21,0.0,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.0,7.25,7.25,0.0,0.0,0.0,0.0,0.218,0.218,0.0,0.0,3.0,39.789,80.389,80.389,0.0,0.0,0.02,0.265,0.536,0.536,186.33,567.26,934.374,1068.758,1239.402,1239.402,0.621,1.891,3.115,3.563,4.131,4.131,774.219,1589.47,2086.304,2373.777,2533.758,2533.758,3.871,7.947,10.432,11.869,12.669,12.669,873.569,1693.682,2214.265,2458.098,2599.068,2599.068,0.874,1.694,2.214,2.458,2.599,2.599,1096.782,1976.863,2484.198,2633.138,2720.628,2720.628,2.194,3.954,4.968,5.266,5.441,5.441,1281.173,2258.616,2635.598,2743.818,2878.659,2878.659,1.281,2.259,2.636,2.744,2.879,2.879,8.841,17.744,23.384,26.165,28.583,28.583,0.274,0.551,0.726,0.812,0.887,0.887
