ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,builtup_WSF19_C2,builtup_WSF19_C1,builtup_WSF19_C0,builtup_WSF19_C2%,builtup_WSF19_C1%,builtup_WSF19_C0%
240201,2402,24,KHM,Sala Krau,Sala Krau,Pailin,Cambodia,65.357,0.067,3.822,3.822,0.00102513885276252,0.0584788163471396,0.0584788163471396
60405,604,6,KHM,Sala Visai,Prasat Ballangk,Kampong Thom,Cambodia,98.208,0,0,0,0,0,0
190509,1905,19,KHM,Sam Ang,Thala Barivat,Stung Treng,Cambodia,17.657,0,0,0,0,0,0
200414,2004,20,KHM,Sambatt Mean Chey,Romeas Haek,Svay Rieng,Cambodia,43.549,0,0,0,0,0,0
100607,1006,10,KHM,Sambok,Chetr Borei,Kratie,Cambodia,54.785,0,0,0,0,0,0
30107,301,3,KHM,Sambour,Batheay,Kampong Cham,Cambodia,99.152,0,0.087,0.087,0,0.000877440697111505,0.000877440697111505
50708,507,5,KHM,Sambour,Samraong Tong,Kampong Speu,Cambodia,113.899,0,0,0,0,0,0
60503,605,6,KHM,Sambour,Prasat Sambour,Kampong Thom,Cambodia,99.571,0,0,0,0,0,0
100407,1004,10,KHM,Sambour,Sambour,Kratie,Cambodia,46.446,0,0,0,0,0,0
10210,102,1,KHM,Sambuor,Mongkol Borei,Banteay Meanchey,Cambodia,60.722,0,0,0,0,0,0
80612,806,8,KHM,Sambuor,Lvea Aem,Kandal,Cambodia,41.269,0,0,0,0,0,0
170606,1706,17,KHM,Sambuor,Kralanh,Siemreap,Cambodia,75.183,0,0,0,0,0,0
200413,2004,20,KHM,Sambuor,Romeas Haek,Svay Rieng,Cambodia,36.479,0,0,0,0,0,0
200709,2007,20,KHM,Sambuor,Svay Teab,Svay Rieng,Cambodia,67.703,0,0,0,0,0,0
211009,2110,21,KHM,Sambuor,Treang,Takeo,Cambodia,89.023,0,0,0,0,0,0
30503,305,3,KHM,Sambuor Meas,Kampong Cham,Kampong Cham,Cambodia,142.741,0,0,0,0,0,0
80710,807,8,KHM,Sambuor Meas,Mukh Kampul,Kandal,Cambodia,106.132,0,0,0,0,0,0
60406,604,6,KHM,Sameakki,Prasat Ballangk,Kampong Thom,Cambodia,12.098,0,0,0,0,0,0
160606,1606,16,KHM,Sameakki,Ou Chum,Ratanak Kiri,Cambodia,5.448,0,0,0,0,0,0
180209,1802,18,KHM,Sameakki,Prey Nob,Preah Sihanouk,Cambodia,22.312,0,0,0,0,0,0
190404,1904,19,KHM,Sameakki,Stueng Traeng,Stung Treng,Cambodia,48.652,0,0,0,0,0,0
190104,1901,19,KHM,Samkhuoy,Sesan,Stung Treng,Cambodia,11.96,0,0,0,0,0,0
70110,701,7,KHM,Samlanh,Angkor Chey,Kampot,Cambodia,31.111,0,0,0,0,0,0
200207,2002,20,KHM,Samlei,Kampong Rou,Svay Rieng,Cambodia,24.679,0,0,0,0,0,0
20905,209,2,KHM,Samlout,Samlout,Battambang,Cambodia,33.346,0.181,5.655,5.655,0.00542793738379416,0.169585557488155,0.169585557488155
80412,804,8,KHM,Sampeou Poun,Kaoh Thum,Kandal,Cambodia,199.154,0,0,0,0,0,0
30306,303,3,KHM,Sampong Chey,Cheung Prey,Kampong Cham,Cambodia,167.056,0,0,0,0,0,0
21001,210,2,KHM,Sampov Lun,Sampov Lun,Battambang,Cambodia,78.49,0,5.045,5.045,0,0.0642757039113263,0.0642757039113263
60812,608,6,KHM,Samprouch,Stoung,Kampong Thom,Cambodia,58.406,0,0,0,0,0,0
10505,105,1,KHM,Samraong,Ou Chrov,Banteay Meanchey,Cambodia,80.453,0,0,0,0,0,0
31311,313,3,KHM,Samraong,Prey Chhor,Kampong Cham,Cambodia,98.401,0,0,0,0,0,0
121103,1211,12,KHM,Samraong,Praek Pnov,Phnom Penh,Cambodia,86.449,0,0,0,0,0,0
141309,1413,14,KHM,Samraong,Svay Antor,Prey Veng,Cambodia,76.842,0,0,0,0,0,0
150407,1504,15,KHM,Samraong,Phnum Kravanh,Pursat,Cambodia,59.756,0.002,3.111,3.111,3.34694423990896E-05,0.0520617176517839,0.0520617176517839
171109,1711,17,KHM,Samraong,Soutr Nikom,Siemreap,Cambodia,75.683,0,0,0,0,0,0
200109,2001,20,KHM,Samraong,Chantrea,Svay Rieng,Cambodia,41.183,0,0,0,0,0,0
210708,2107,21,KHM,Samraong,Samraong,Takeo,Cambodia,73.59,0,0,0,0,0,0
210910,2109,21,KHM,Samraong,Tram Kak,Takeo,Cambodia,35.361,0,0,0,0,0,0
220404,2204,22,KHM,Samraong,Samraong,Oddar Meanchey,Cambodia,276.902,0,0,0,0,0,0
20502,205,2,KHM,Samraong Knong,Aek Phnum,Battambang,Cambodia,78.762,0,0,0,0,0,0
70204,702,7,KHM,Samraong Kraom,Banteay Meas,Kampot,Cambodia,35.279,0,0,0,0,0,0
120910,1209,12,KHM,Samraong Kraom,Pur SenChey,Phnom Penh,Cambodia,278.423,0,0,0,0,0,0
70205,702,7,KHM,Samraong Leu,Banteay Meas,Kampot,Cambodia,43.281,0,2.025,2.025,0,0.0467872738615097,0.0467872738615097
80814,808,8,KHM,Samraong Leu,Angk Snuol,Kandal,Cambodia,127.29,0,0,0,0,0,0
40407,404,4,KHM,Samraong Saen,Kampong Leaeng,Kampong Chhnang,Cambodia,0,0,0,0,0,0,0
80211,802,8,KHM,Samraong Thum,Kien Svay,Kandal,Cambodia,191.471,0,0,0,0,0,0
170713,1707,17,KHM,Samraong Yea,Puok,Siemreap,Cambodia,65.513,0,0,0,0,0,0
180210,1802,18,KHM,Samrong,Prey Nob,Preah Sihanouk,Cambodia,40.958,0,9.236,9.236,0,0.225499291957615,0.225499291957615
50707,507,5,KHM,Samrong Tong,Samraong Tong,Kampong Speu,Cambodia,92.792,0,0,0,0,0,0
200208,2002,20,KHM,Samyaong,Kampong Rou,Svay Rieng,Cambodia,13.102,0,0,0,0,0,0
60207,602,6,KHM,San Kor,Kampong Svay,Kampong Thom,Cambodia,113.559,0,0,0,0,0,0
30108,301,3,KHM,Sandaek,Batheay,Kampong Cham,Cambodia,119.672,0,0,0,0,0,0
60607,606,6,KHM,Sandan,Sandan,Kampong Thom,Cambodia,64.588,0,0,0,0,0,0
100408,1004,10,KHM,Sandan,Sambour,Kratie,Cambodia,52.489,0,0,0,0,0,0
80507,805,8,KHM,Sandar,Leuk Daek,Kandal,Cambodia,40.694,0,0,0,0,0,0
200308,2003,20,KHM,Sangkae,Rumduol,Svay Rieng,Cambodia,36.781,0,0,0,0,0,0
130203,1302,13,KHM,Sangkae Muoy,Chhaeb,Preah Vihear,Cambodia,5.845,0,0,0,0,0,0
130204,1302,13,KHM,Sangkae Pir,Chhaeb,Preah Vihear,Cambodia,7.035,0,0,0,0,0,0
50404,504,5,KHM,Sangkae Satob,Aoral,Kampong Speu,Cambodia,40.864,0,0,0,0,0,0
200607,2006,20,KHM,Sangkhoar,Svay Rieng,Svay Rieng,Cambodia,73.302,0,0,0,0,0,0
170411,1704,17,KHM,Sangvaeuy,Chi Kraeng,Siemreap,Cambodia,60.374,0,0,0,0,0,0
80313,803,8,KHM,Sanlung,Khsach Kandal,Kandal,Cambodia,117.288,0,0,0,0,0,0
211010,2110,21,KHM,Sanlung,Treang,Takeo,Cambodia,44.669,0,0,0,0,0,0
21004,210,2,KHM,Santepheap,Sampov Lun,Battambang,Cambodia,134.571,0,2.229,2.229,0,0.0165637470183026,0.0165637470183026
190303,1903,19,KHM,Santepheap,Siem Pang,Stung Treng,Cambodia,4.152,0,0,0,0,0,0
150406,1504,15,KHM,Santreae,Phnum Kravanh,Pursat,Cambodia,20.991,0,0.023,0.023,0,0.00109570768424563,0.00109570768424563
100307,1003,10,KHM,Saob,Prek Prasab,Kratie,Cambodia,63.091,0,0,0,0,0,0
210411,2104,21,KHM,Saom,Kiri Vong,Takeo,Cambodia,66.316,0,0,0,0,0,0
160706,1607,16,KHM,Saom Thum,Ou Ya Dav,Ratanak Kiri,Cambodia,18.221,0,0,0,0,0,0
80613,806,8,KHM,Sarikakaev,Lvea Aem,Kandal,Cambodia,71.434,0,0,0,0,0,0
10802,108,1,KHM,Sarongk,Svay Chek,Banteay Meanchey,Cambodia,60.293,0,0,0,0,0,0
170701,1707,17,KHM,Sasar Sdam,Puok,Siemreap,Cambodia,117.85,0,0,0,0,0,0
70312,703,7,KHM,Satv Pong,Chhuk,Kampot,Cambodia,88.998,0,0,0,0,0,0
70206,702,7,KHM,Sdach Kong Khang Cheung,Banteay Meas,Kampot,Cambodia,20.57,0,0,0,0,0,0
70207,702,7,KHM,Sdach Kong Khang Lech,Banteay Meas,Kampot,Cambodia,63.279,0,7.006,7.006,0,0.110716035335577,0.110716035335577
70208,702,7,KHM,Sdach Kong Khang Tboung,Banteay Meas,Kampot,Cambodia,10.777,0,0,0,0,0,0
30307,303,3,KHM,Sdaeung Chey,Cheung Prey,Kampong Cham,Cambodia,153.153,0,0,0,0,0,0
20701,207,2,KHM,Sdau,Rotonak Mondol,Battambang,Cambodia,70.787,18.567,24.73,24.73,0.262293924025598,0.349357932953791,0.349357932953791
30710,307,3,KHM,Sdau,Kang Meas,Kampong Cham,Cambodia,49.787,0,0,0,0,0,0
130604,1306,13,KHM,Sdau,Sangkum Thmei,Preah Vihear,Cambodia,7.394,0,0,0,0,0,0
190105,1901,19,KHM,Sdau,Sesan,Stung Treng,Cambodia,11.446,0,0,0,0,0,0
140106,1401,14,KHM,Sdau Kaong,Ba Phnum,Prey Veng,Cambodia,33.811,0,0,0,0,0,0
50309,503,5,KHM,Sdok,Kong Pisei,Kampong Speu,Cambodia,121.457,0,3.422,3.422,0,0.0281745803041406,0.0281745803041406
21404,214,2,KHM,Sdok Pravoek,Rukh Kiri,Battambang,Cambodia,85.063,0,0,0,0,0,0
140205,1402,14,KHM,Seang Khveang,Kamchay Mear,Prey Veng,Cambodia,87.398,0,0,0,0,0,0
160506,1605,16,KHM,Seda,Lumphat,Ratanak Kiri,Cambodia,15.418,0,0.023,0.023,0,0.0014917628745622,0.0014917628745622
250505,2505,25,KHM,Seda,Dambae,Tboung Khmum,Cambodia,132.736,0,0,0,0,0,0
40705,407,4,KHM,Sedthei,Sameakki Mean Chey,Kampong Chhnang,Cambodia,103.012,0,0,0,0,0,0
190302,1903,19,KHM,Sekong,Siem Pang,Stung Treng,Cambodia,40.28,0,0,0,0,0,0
140911,1409,14,KHM,Sena Reach Otdam,Preah Sdach,Prey Veng,Cambodia,26.508,0,0,0,0,0,0
21005,210,2,KHM,Serei Mean Chey,Sampov Lun,Battambang,Cambodia,50.819,0.151,0.546,0.546,0.00297132962081111,0.0107440130659793,0.0107440130659793
160401,1604,16,KHM,Serei Mongkol,Koun Mom,Ratanak Kiri,Cambodia,12.159,0,0,0,0,0,0
160705,1607,16,KHM,Sesan,Ou Ya Dav,Ratanak Kiri,Cambodia,18.963,0,0,0,0,0,0
81011,810,8,KHM,Setbou,S'ang,Kandal,Cambodia,146.463,0,0,0,0,0,0
190206,1902,19,KHM,Siem Bouk,Siem Bouk,Stung Treng,Cambodia,6.515,0,0,0,0,0,0
80122,801,8,KHM,Siem Reab,Kandal Stueng,Kandal,Cambodia,63.798,0,0,0,0,0,0
171009,1710,17,KHM,Siem Reab,Siem Reap,Siemreap,Cambodia,303.658,29.564,33.077,33.077,0.0973595294706545,0.108928465576405,0.108928465576405
80314,803,8,KHM,Sithor,Khsach Kandal,Kandal,Cambodia,76.818,0,0,0,0,0,0
50710,507,5,KHM,Skuh,Samraong Tong,Kampong Speu,Cambodia,103.112,0,10.731,10.731,0,0.104071301109473,0.104071301109473
210710,2107,21,KHM,Sla,Samraong,Takeo,Cambodia,80.313,0,18.314,18.314,0,0.228032821585547,0.228032821585547
20305,203,2,KHM,Sla Ket,Battambang,Battambang,Cambodia,143.528,0,0,0,0,0,0
10803,108,1,KHM,Sla Kram,Svay Chek,Banteay Meanchey,Cambodia,108.636,0,1.813,1.813,0,0.0166887587908244,0.0166887587908244
171001,1710,17,KHM,Sla Kram,Siem Reap,Siemreap,Cambodia,475.721,0,0,0,0,0,0
171206,1712,17,KHM,Slaeng Spean,Srei Snam,Siemreap,Cambodia,40.704,0,1.293,1.293,0,0.0317659198113207,0.0317659198113207
90401,904,9,KHM,Smach Mean Chey,Khemara Phoumin,Koh Kong,Cambodia,137.277,4.883,8.137,8.137,0.0355704160201636,0.0592743139783067,0.0592743139783067
211011,2110,21,KHM,Smaong,Treang,Takeo,Cambodia,55.906,0,0,0,0,0,0
140206,1402,14,KHM,Smaong Khang Cheung,Kamchay Mear,Prey Veng,Cambodia,121.687,0,0,0,0,0,0
140207,1402,14,KHM,Smaong Khang Tboung,Kamchay Mear,Prey Veng,Cambodia,82.075,0,0,0,0,0,0
150309,1503,15,KHM,Sna Ansa,Krakor,Pursat,Cambodia,14.814,0,0,0,0,0,0
50310,503,5,KHM,Snam Krapeu,Kong Pisei,Kampong Speu,Cambodia,175.488,0,1.087,1.087,0,0.00619415572574763,0.00619415572574763
150107,1501,15,KHM,Snam Preah,Bakan,Pursat,Cambodia,90.045,0,0,0,0,0,0
210612,2106,21,KHM,Snao,Prey Kabbas,Takeo,Cambodia,62.518,0,0,0,0,0,0
121404,1214,12,KHM,Snaor,Kamboul,Phnom Penh,Cambodia,92.233,0,0,0,0,0,0
70403,704,7,KHM,Snay Anhchit,Chum Kiri,Kampot,Cambodia,24.15,0,0,0,0,0,0
171008,1710,17,KHM,Sngkat Sambuor,Siem Reap,Siemreap,Cambodia,56.489,0,0,0,0,0,0
20107,201,2,KHM,Snoeng,Banan,Battambang,Cambodia,159.626,0.095,2.388,2.388,0.000595141142420408,0.0149599689273677,0.0149599689273677
100503,1005,10,KHM,Snuol,Snuol,Kratie,Cambodia,148.146,0,0,0,0,0,0
170608,1706,17,KHM,Snuol,Kralanh,Siemreap,Cambodia,62.687,0,0,0,0,0,0
60608,606,6,KHM,Sochet,Sandan,Kampong Thom,Cambodia,16.943,0,0,0,0,0,0
10211,102,1,KHM,Soea,Mongkol Borei,Banteay Meanchey,Cambodia,141.786,0,0,0,0,0,0
10507,105,1,KHM,Soengh,Ou Chrov,Banteay Meanchey,Cambodia,87.48,0,0,0,0,0,0
210709,2107,21,KHM,Soengh,Samraong,Takeo,Cambodia,106.945,0,0,0,0,0,0
110502,1105,11,KHM,Sokh Dom,Saen Monourom,Mondul Kiri,Cambodia,101.086,0,3.046,3.046,0,0.0301327582454544,0.0301327582454544
110204,1102,11,KHM,Sokh Sant,Kaoh Nheaek,Mondul Kiri,Cambodia,11.774,0,0,0,0,0,0
50204,502,5,KHM,Sopoar Tep,Chbar Mon,Kampong Speu,Cambodia,78.211,0,0,0,0,0,0
60914,609,6,KHM,Sou Young,Taing Kouk,Kampong Thom,Cambodia,71.971,0,0,0,0,0,0
31512,315,3,KHM,Soupheas,Stueng Trang,Kampong Cham,Cambodia,53.159,0,0,0,0,0,0
10506,105,1,KHM,Souphi,Ou Chrov,Banteay Meanchey,Cambodia,48.747,0,0,0,0,0,0
30711,307,3,KHM,Sour Kong,Kang Meas,Kampong Cham,Cambodia,63.471,0,0,0,0,0,0
210211,2102,21,KHM,Sour Phi,Bati,Takeo,Cambodia,104.969,0,0,0,0,0,0
31310,313,3,KHM,Sour Saen,Prey Chhor,Kampong Cham,Cambodia,45.295,0,0,0,0,0,0
30308,303,3,KHM,Soutib,Cheung Prey,Kampong Cham,Cambodia,213.51,0,0,0,0,0,0
110503,1105,11,KHM,Spean Mean Chey,Saen Monourom,Mondul Kiri,Cambodia,6.528,0,0,0,0,0,0
10304,103,1,KHM,Spean Sraeng,Phnum Srok,Banteay Meanchey,Cambodia,57.789,0,0,0,0,0,0
120519,1205,12,KHM,Spean Thma,Dangkao,Phnom Penh,Cambodia,67.318,0,0,0,0,0,0
170412,1704,17,KHM,Spean Tnaot,Chi Kraeng,Siemreap,Cambodia,62.239,0,0,0,0,0,0
30205,302,3,KHM,Spueu,Chamkar Leu,Kampong Cham,Cambodia,111.714,0,0,0,0,0,0
140107,1401,14,KHM,Spueu Ka,Ba Phnum,Prey Veng,Cambodia,29.827,0,0,0,0,0,0
140108,1401,14,KHM,Spueu Kha,Ba Phnum,Prey Veng,Cambodia,25.135,0,0,0,0,0,0
90606,906,9,KHM,Srae Ambel,Srae Ambel,Koh Kong,Cambodia,107.367,0,0,0,0,0,0
110403,1104,11,KHM,Srae Ampum,Pech Chreada,Mondul Kiri,Cambodia,14.774,0,0,0,0,0,0
160402,1604,16,KHM,Srae Angkrorng,Koun Mom,Ratanak Kiri,Cambodia,34.176,0,0,0,0,0,0
70404,704,7,KHM,Srae Chaeng,Chum Kiri,Kampot,Cambodia,79.943,0,0.407,0.407,0,0.00509112742829266,0.00509112742829266
100504,1005,10,KHM,Srae Char,Snuol,Kratie,Cambodia,56.711,0,0,0,0,0,0
70506,705,7,KHM,Srae Chea Khang Cheung,Dang Tong,Kampot,Cambodia,14.079,0,0,0,0,0,0
70507,705,7,KHM,Srae Chea Khang Tboung,Dang Tong,Kampot,Cambodia,8.127,0,0.105,0.105,0,0.0129198966408269,0.0129198966408269
110103,1101,11,KHM,Srae Chhuk,Kaev Seima,Mondul Kiri,Cambodia,2.53,0,0,0,0,0,0
100409,1004,10,KHM,Srae Chis,Sambour,Kratie,Cambodia,5.415,0,0,0,0,0,0
110205,1102,11,KHM,Srae Huy,Kaoh Nheaek,Mondul Kiri,Cambodia,2.844,0,0,0,0,0,0
110104,1101,11,KHM,Srae Khtum,Kaev Seima,Mondul Kiri,Cambodia,124.623,0,0.012,0.012,0,9.62904118822368E-05,9.62904118822368E-05
170106,1701,17,KHM,Srae Khvav,Angkor Chum,Siemreap,Cambodia,39.645,0,0,0,0,0,0
70405,704,7,KHM,Srae Knong,Chum Kiri,Kampot,Cambodia,17.934,0,0.023,0.023,0,0.00128248020519683,0.00128248020519683
190106,1901,19,KHM,Srae Kor,Sesan,Stung Treng,Cambodia,5.536,0,0,0,0,0,0
190207,1902,19,KHM,Srae Krasang,Siem Bouk,Stung Treng,Cambodia,28.364,0,0,0,0,0,0
171403,1714,17,KHM,Srae Nouy,Varin,Siemreap,Cambodia,137.7,0,0,0,0,0,0
110105,1101,11,KHM,Srae Preah,Kaev Seima,Mondul Kiri,Cambodia,12.909,0,0.872,0.872,0,0.0675497714772639,0.0675497714772639
210911,2109,21,KHM,Srae Ronoung,Tram Kak,Takeo,Cambodia,52.601,0,0,0,0,0,0
190510,1905,19,KHM,Srae Ruessei,Thala Barivat,Stung Treng,Cambodia,5.973,0,0,0,0,0,0
190304,1903,19,KHM,Srae Sambour,Siem Pang,Stung Treng,Cambodia,13.282,0,0,0,0,0,0
70406,704,7,KHM,Srae Samraong,Chum Kiri,Kampot,Cambodia,9.139,0,0,0,0,0,0
110206,1102,11,KHM,Srae Sangkum,Kaoh Nheaek,Mondul Kiri,Cambodia,43.536,0,0,0,0,0,0
150206,1502,15,KHM,Srae Sdok,Kandieng,Pursat,Cambodia,40.662,0,0,0,0,0,0
40611,406,4,KHM,Srae Thmei,Rolea B'ier,Kampong Chhnang,Cambodia,165.951,8.673,58.079,58.079,0.0522624148091907,0.349976800380835,0.349976800380835
60504,605,6,KHM,Sraeung,Prasat Sambour,Kampong Thom,Cambodia,26.963,0,0,0,0,0,0
31312,313,3,KHM,Sragnae,Prey Chhor,Kampong Cham,Cambodia,94.242,0,0,0,0,0,0
120210,1202,12,KHM,Srah Chak,Doun Penh,Phnom Penh,Cambodia,200.419,0,0,0,0,0,0
10305,103,1,KHM,Srah Chik,Phnum Srok,Banteay Meanchey,Cambodia,110.293,0,0,0,0,0,0
10212,102,1,KHM,Srah Reang,Mongkol Borei,Banteay Meanchey,Cambodia,59.691,0,0,0,0,0,0
190402,1904,19,KHM,Srah Ruessei,Stueng Traeng,Stung Treng,Cambodia,60.887,0,0,0,0,0,0
30613,306,3,KHM,Srak,Kampong Siem,Kampong Cham,Cambodia,49.48,0,0,0,0,0,0
250218,2502,25,KHM,Sralab,Tboung Khmum,Tboung Khmum,Cambodia,197.986,0,0,0,0,0,0
60915,609,6,KHM,Sralau,Taing Kouk,Kampong Thom,Cambodia,71.292,0,0,0,0,0,0
30309,303,3,KHM,Sramar,Cheung Prey,Kampong Cham,Cambodia,149.191,0,0,0,0,0,0
170609,1706,17,KHM,Sranal,Kralanh,Siemreap,Cambodia,115.771,0,0,0,0,0,0
50311,503,5,KHM,Srang,Kong Pisei,Kampong Speu,Cambodia,146.507,0,16.001,16.001,0,0.10921662446163,0.10921662446163
171010,1710,17,KHM,Srangae,Siem Reap,Siemreap,Cambodia,142.877,0,0,0,0,0,0
211012,2110,21,KHM,Srangae,Treang,Takeo,Cambodia,96.759,0,0,0,0,0,0
130406,1304,13,KHM,Srayang,Kuleaen,Preah Vihear,Cambodia,64.008,0,0,0,0,0,0
60310,603,6,KHM,Srayov,Stueng Saen,Kampong Thom,Cambodia,208.372,0,0,0,0,0,0
130307,1303,13,KHM,Sror Aem,Choam Ksant,Preah Vihear,Cambodia,86.665,0,1.718,1.718,0,0.0198234581434258,0.0198234581434258
180404,1804,18,KHM,Stueng Chhay,Kampong Seila,Preah Sihanouk,Cambodia,28.525,0,2.661,2.661,0,0.0932865907099036,0.0932865907099036
240203,2402,24,KHM,Stueng Kach,Sala Krau,Pailin,Cambodia,129.734,0.44,7.331,7.331,0.00339155502798033,0.0565079316139177,0.0565079316139177
70715,707,7,KHM,Stueng Kaev,Tuek Chhou,Kampot,Cambodia,6.358,0,0,0,0,0,0
120602,1206,12,KHM,Stueng Mean Chey Ti 2,Mean Chey,Phnom Penh,Cambodia,302.807,0,0,0,0,0,0
190401,1904,19,KHM,Stueng Traeng,Stueng Traeng,Stung Treng,Cambodia,275.764,0,0,0,0,0,0
240202,2402,24,KHM,Stueng Trang,Sala Krau,Pailin,Cambodia,63.508,0,5.026,5.026,0,0.0791396359513762,0.0791396359513762
90403,904,9,KHM,Stueng Veaeng,Khemara Phoumin,Koh Kong,Cambodia,88.944,0,0,0,0,0,0
20904,209,2,KHM,Sung,Samlout,Battambang,Cambodia,33.828,0,3.176,3.176,0,0.0938867210594773,0.0938867210594773
250101,2501,25,KHM,Suong,Suong,Tboung Khmum,Cambodia,287.536,0,0,0,0,0,0
40706,407,4,KHM,Svay,Sameakki Mean Chey,Kampong Chhnang,Cambodia,93.673,0,0,0,0,0,0
80711,807,8,KHM,Svay Ampear,Mukh Kampul,Kandal,Cambodia,75.646,0,0,0,0,0,0
200513,2005,20,KHM,Svay Angk,Svay Chrum,Svay Rieng,Cambodia,34.488,0,0,0,0,0,0
141310,1413,14,KHM,Svay Antor,Svay Antor,Prey Veng,Cambodia,153.693,0,0,0,0,0,0
150507,1505,15,KHM,Svay At,Pursat,Pursat,Cambodia,46.089,0,0,0,0,0,0
50110,501,5,KHM,Svay Chacheb,Basedth,Kampong Speu,Cambodia,61.112,0,3.266,3.266,0,0.0534428590129598,0.0534428590129598
10804,108,1,KHM,Svay Chek,Svay Chek,Banteay Meanchey,Cambodia,122.551,0,1.318,1.318,0,0.0107547062039477,0.0107547062039477
170204,1702,17,KHM,Svay Chek,Angkor Thum,Siemreap,Cambodia,41.016,0,0,0,0,0,0
200309,2003,20,KHM,Svay Chek,Rumduol,Svay Rieng,Cambodia,37.489,0,0,0,0,0,0
100505,1005,10,KHM,Svay Chreah,Snuol,Kratie,Cambodia,122.712,0,0,0,0,0,0
40612,406,4,KHM,Svay Chrum,Rolea B'ier,Kampong Chhnang,Cambodia,119.671,0,26.733,26.733,0,0.223387453936208,0.223387453936208
80315,803,8,KHM,Svay Chrum,Khsach Kandal,Kandal,Cambodia,39.796,0,0,0,0,0,0
140507,1405,14,KHM,Svay Chrum,Me Sang,Prey Veng,Cambodia,91.138,0,0,0,0,0,0
200514,2005,20,KHM,Svay Chrum,Svay Chrum,Svay Rieng,Cambodia,47.213,0,0,0,0,0,0
40707,407,4,KHM,Svay Chuk,Sameakki Mean Chey,Kampong Chhnang,Cambodia,69.649,0,0,0,0,0,0
171002,1710,17,KHM,Svay Dankum,Siem Reap,Siemreap,Cambodia,783.259,0.588,1.408,1.408,0.000750709535415488,0.00179761739092688,0.00179761739092688
150108,1501,15,KHM,Svay Doun Kaev,Bakan,Pursat,Cambodia,50.982,0,0,0,0,0,0
250410,2504,25,KHM,Svay Khleang,Krouch Chhmar,Tboung Khmum,Cambodia,56.605,0,0,0,0,0,0
31413,314,3,KHM,Svay Khsach Phnum,Srei Santhor,Kampong Cham,Cambodia,33.853,0,0,0,0,0,0
50205,502,5,KHM,Svay Kravan,Chbar Mon,Kampong Speu,Cambodia,142.397,0,0,0,0,0,0
171304,1713,17,KHM,Svay Leu,Svay Leu,Siemreap,Cambodia,64.098,0,0.012,0.012,0,0.000187213329589067,0.000187213329589067
150207,1502,15,KHM,Svay Luong,Kandieng,Pursat,Cambodia,37.314,0,0,0,0,0,0
120703,1207,12,KHM,Svay Pak,Russey Keo,Phnom Penh,Cambodia,117.1,0,0,0,0,0,0
60916,609,6,KHM,Svay Phleung,Taing Kouk,Kampong Thom,Cambodia,28.513,0,0,0,0,0,0
140610,1406,14,KHM,Svay Phluoh,Peam Chor,Prey Veng,Cambodia,36.951,0,0,0,0,0,0
20310,203,2,KHM,Svay Por,Battambang,Battambang,Cambodia,179.103,0,0,0,0,0,0
31412,314,3,KHM,Svay Pou,Srei Santhor,Kampong Cham,Cambodia,64.283,0,0,0,0,0,0
81012,810,8,KHM,Svay Prateal,S'ang,Kandal,Cambodia,151.079,0,0,0,0,0,0
200601,2006,20,KHM,Svay Rieng,Svay Rieng,Svay Rieng,Cambodia,205.383,0,0,0,0,0,0
81013,810,8,KHM,Svay Rolum,S'ang,Kandal,Cambodia,208.678,0,0,0,0,0,0
80316,803,8,KHM,Svay Romiet,Khsach Kandal,Kandal,Cambodia,69.547,0,0,0,0,0,0
40408,404,4,KHM,Svay Rumpear,Kampong Leaeng,Kampong Chhnang,Cambodia,44.155,0,2.22,2.22,0,0.050277431774431,0.050277431774431
50114,501,5,KHM,Svay Rumpear,Basedth,Kampong Speu,Cambodia,106.305,0,0.058,0.058,0,0.000545599924744838,0.000545599924744838
200711,2007,20,KHM,Svay Rumpear,Svay Teab,Svay Rieng,Cambodia,39.117,0,0,0,0,0,0
150310,1503,15,KHM,Svay Sa,Krakor,Pursat,Cambodia,18.467,0.198,1.119,1.119,0.0107218281258461,0.0605945741051606,0.0605945741051606
171404,1714,17,KHM,Svay Sa,Varin,Siemreap,Cambodia,34.127,0,0.269,0.269,0,0.00788232191519911,0.00788232191519911
200209,2002,20,KHM,Svay Ta Yean,Kampong Rou,Svay Rieng,Cambodia,105.56,0,0,0,0,0,0
30206,302,3,KHM,Svay Teab,Chamkar Leu,Kampong Cham,Cambodia,212.166,0,0,0,0,0,0
200515,2005,20,KHM,Svay Thum,Svay Chrum,Svay Rieng,Cambodia,61.349,0,0,0,0,0,0
200606,2006,20,KHM,Svay Toea,Svay Rieng,Svay Rieng,Cambodia,67.412,0,0,0,0,0,0
70615,706,7,KHM,Svay Tong Khang Cheung,Kampong Trach,Kampot,Cambodia,9.908,0,0,0,0,0,0
70616,706,7,KHM,Svay Tong Khang Tboung,Kampong Trach,Kampot,Cambodia,15.698,0,0,0,0,0,0
200516,2005,20,KHM,Svay Yea,Svay Chrum,Svay Rieng,Cambodia,47.626,0,0,0,0,0,0
150208,1502,15,KHM,Sya,Kandieng,Pursat,Cambodia,29.303,0,0,0,0,0,0
80317,803,8,KHM,Ta Aek,Khsach Kandal,Kandal,Cambodia,22.086,0,0,0,0,0,0
