ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
30107,301,3,KHM,Sambour,Batheay,Kampong Cham,Cambodia,13760.694,0,117.672,117.672,0,0.00855131289163177,0.00855131289163177
50708,507,5,KHM,Sambour,Samraong Tong,Kampong Speu,Cambodia,7692.391,0,0,0,0,0,0
60503,605,6,KHM,Sambour,Prasat Sambour,Kampong Thom,Cambodia,10549.62,0,0,0,0,0,0
100407,1004,10,KHM,Sambour,Sambour,Kratie,Cambodia,10539.903,0,0,0,0,0,0
10210,102,1,KHM,Sambuor,Mongkol Borei,Banteay Meanchey,Cambodia,8367.413,0,0,0,0,0,0
80612,806,8,KHM,Sambuor,Lvea Aem,Kandal,Cambodia,4438.02,0,0,0,0,0,0
170606,1706,17,KHM,Sambuor,Kralanh,Siemreap,Cambodia,9631.182,0,0,0,0,0,0
200413,2004,20,KHM,Sambuor,Romeas Haek,Svay Rieng,Cambodia,3853.237,0,0,0,0,0,0
200709,2007,20,KHM,Sambuor,Svay Teab,Svay Rieng,Cambodia,5936.725,0,0,0,0,0,0
211009,2110,21,KHM,Sambuor,Treang,Takeo,Cambodia,10759.914,0,0,0,0,0,0
30503,305,3,KHM,Sambuor Meas,Kampong Cham,Kampong Cham,Cambodia,14630.881,0,0,0,0,0,0
80710,807,8,KHM,Sambuor Meas,Mukh Kampul,Kandal,Cambodia,10939.734,0,0,0,0,0,0
60406,604,6,KHM,Sameakki,Prasat Ballangk,Kampong Thom,Cambodia,3267.344,0,0,0,0,0,0
160606,1606,16,KHM,Sameakki,Ou Chum,Ratanak Kiri,Cambodia,1974.071,0,0,0,0,0,0
180209,1802,18,KHM,Sameakki,Prey Nob,Preah Sihanouk,Cambodia,8525.195,0,0,0,0,0,0
190404,1904,19,KHM,Sameakki,Stueng Traeng,Stung Treng,Cambodia,9431.155,0,0,0,0,0,0
190104,1901,19,KHM,Samkhuoy,Sesan,Stung Treng,Cambodia,0,0,0,0,0,0,0
70110,701,7,KHM,Samlanh,Angkor Chey,Kampot,Cambodia,4182.798,0,0,0,0,0,0
200207,2002,20,KHM,Samlei,Kampong Rou,Svay Rieng,Cambodia,5502.128,0,0,0,0,0,0
20905,209,2,KHM,Samlout,Samlout,Battambang,Cambodia,10570.624,272.975,454.908,454.908,0.0258239248695252,0.0430351131588826,0.0430351131588826
80412,804,8,KHM,Sampeou Poun,Kaoh Thum,Kandal,Cambodia,18764.258,0,0,0,0,0,0
30306,303,3,KHM,Sampong Chey,Cheung Prey,Kampong Cham,Cambodia,16242.217,0,0,0,0,0,0
21001,210,2,KHM,Sampov Lun,Sampov Lun,Battambang,Cambodia,3303.403,0,0,0,0,0,0
60812,608,6,KHM,Samprouch,Stoung,Kampong Thom,Cambodia,14863.064,0,0,0,0,0,0
10505,105,1,KHM,Samraong,Ou Chrov,Banteay Meanchey,Cambodia,8401.92,0,0,0,0,0,0
31311,313,3,KHM,Samraong,Prey Chhor,Kampong Cham,Cambodia,6469.304,0,0,0,0,0,0
121103,1211,12,KHM,Samraong,Praek Pnov,Phnom Penh,Cambodia,8383.727,0,0,0,0,0,0
141309,1413,14,KHM,Samraong,Svay Antor,Prey Veng,Cambodia,5998.167,0,0,0,0,0,0
150407,1504,15,KHM,Samraong,Phnum Kravanh,Pursat,Cambodia,11035.051,0,0,0,0,0,0
171109,1711,17,KHM,Samraong,Soutr Nikom,Siemreap,Cambodia,7479.697,0,0,0,0,0,0
200109,2001,20,KHM,Samraong,Chantrea,Svay Rieng,Cambodia,3322.802,0,0,0,0,0,0
210708,2107,21,KHM,Samraong,Samraong,Takeo,Cambodia,5827.762,0,0,0,0,0,0
210910,2109,21,KHM,Samraong,Tram Kak,Takeo,Cambodia,5142.09,0,0,0,0,0,0
220404,2204,22,KHM,Samraong,Samraong,Oddar Meanchey,Cambodia,35276.633,0,0,0,0,0,0
20502,205,2,KHM,Samraong Knong,Aek Phnum,Battambang,Cambodia,16071.24,0,0,0,0,0,0
70204,702,7,KHM,Samraong Kraom,Banteay Meas,Kampot,Cambodia,4211.416,0,0,0,0,0,0
120910,1209,12,KHM,Samraong Kraom,Pur SenChey,Phnom Penh,Cambodia,15994.812,0,0,0,0,0,0
70205,702,7,KHM,Samraong Leu,Banteay Meas,Kampot,Cambodia,4619.004,0,657.575,657.575,0,0.142362942313971,0.142362942313971
80814,808,8,KHM,Samraong Leu,Angk Snuol,Kandal,Cambodia,14399.258,0,0,0,0,0,0
40407,404,4,KHM,Samraong Saen,Kampong Leaeng,Kampong Chhnang,Cambodia,0,0,0,0,0,0,0
80211,802,8,KHM,Samraong Thum,Kien Svay,Kandal,Cambodia,19088.352,0,0,0,0,0,0
170713,1707,17,KHM,Samraong Yea,Puok,Siemreap,Cambodia,5533.657,0,0,0,0,0,0
180210,1802,18,KHM,Samrong,Prey Nob,Preah Sihanouk,Cambodia,5327.943,0,1181.861,1181.861,0,0.221823131366083,0.221823131366083
50707,507,5,KHM,Samrong Tong,Samraong Tong,Kampong Speu,Cambodia,7268.61,0,0,0,0,0,0
200208,2002,20,KHM,Samyaong,Kampong Rou,Svay Rieng,Cambodia,2050.944,0,0,0,0,0,0
60207,602,6,KHM,San Kor,Kampong Svay,Kampong Thom,Cambodia,11445.84,0,0,0,0,0,0
30108,301,3,KHM,Sandaek,Batheay,Kampong Cham,Cambodia,10576.949,0,0,0,0,0,0
60607,606,6,KHM,Sandan,Sandan,Kampong Thom,Cambodia,8521.382,0,0,0,0,0,0
100408,1004,10,KHM,Sandan,Sambour,Kratie,Cambodia,7873.411,0,0,0,0,0,0
80507,805,8,KHM,Sandar,Leuk Daek,Kandal,Cambodia,3156.997,0,0,0,0,0,0
200308,2003,20,KHM,Sangkae,Rumduol,Svay Rieng,Cambodia,4359.077,0,0,0,0,0,0
130203,1302,13,KHM,Sangkae Muoy,Chhaeb,Preah Vihear,Cambodia,1067.231,0,0,0,0,0,0
130204,1302,13,KHM,Sangkae Pir,Chhaeb,Preah Vihear,Cambodia,2100.12,0,0,0,0,0,0
50404,504,5,KHM,Sangkae Satob,Aoral,Kampong Speu,Cambodia,10915.809,0,102.139,102.139,0,0.00935697940482469,0.00935697940482469
200607,2006,20,KHM,Sangkhoar,Svay Rieng,Svay Rieng,Cambodia,3105.987,0,0,0,0,0,0
170411,1704,17,KHM,Sangvaeuy,Chi Kraeng,Siemreap,Cambodia,13060.74,0,0,0,0,0,0
80313,803,8,KHM,Sanlung,Khsach Kandal,Kandal,Cambodia,7272.889,0,0,0,0,0,0
211010,2110,21,KHM,Sanlung,Treang,Takeo,Cambodia,4340.832,0,0,0,0,0,0
21004,210,2,KHM,Santepheap,Sampov Lun,Battambang,Cambodia,59406.965,0,0,0,0,0,0
190303,1903,19,KHM,Santepheap,Siem Pang,Stung Treng,Cambodia,0,0,0,0,0,0,0
150406,1504,15,KHM,Santreae,Phnum Kravanh,Pursat,Cambodia,7410.045,0,1327.837,1327.837,0,0.179194188429355,0.179194188429355
100307,1003,10,KHM,Saob,Prek Prasab,Kratie,Cambodia,7784.172,0,0,0,0,0,0
210411,2104,21,KHM,Saom,Kiri Vong,Takeo,Cambodia,9082.098,0,0,0,0,0,0
160706,1607,16,KHM,Saom Thum,Ou Ya Dav,Ratanak Kiri,Cambodia,4126.844,0,0,0,0,0,0
80613,806,8,KHM,Sarikakaev,Lvea Aem,Kandal,Cambodia,8192.858,0,0,0,0,0,0
10802,108,1,KHM,Sarongk,Svay Chek,Banteay Meanchey,Cambodia,3845.015,0,0,0,0,0,0
170701,1707,17,KHM,Sasar Sdam,Puok,Siemreap,Cambodia,12583.008,0,0,0,0,0,0
70312,703,7,KHM,Satv Pong,Chhuk,Kampot,Cambodia,10040.545,0,0,0,0,0,0
70206,702,7,KHM,Sdach Kong Khang Cheung,Banteay Meas,Kampot,Cambodia,5656.96,0,0,0,0,0,0
70207,702,7,KHM,Sdach Kong Khang Lech,Banteay Meas,Kampot,Cambodia,3749.249,0,0,0,0,0,0
70208,702,7,KHM,Sdach Kong Khang Tboung,Banteay Meas,Kampot,Cambodia,2781.073,0,0,0,0,0,0
30307,303,3,KHM,Sdaeung Chey,Cheung Prey,Kampong Cham,Cambodia,9831.169,0,0,0,0,0,0
20701,207,2,KHM,Sdau,Rotonak Mondol,Battambang,Cambodia,7674.58,0,0,0,0,0,0
30710,307,3,KHM,Sdau,Kang Meas,Kampong Cham,Cambodia,4789.177,0,0,0,0,0,0
130604,1306,13,KHM,Sdau,Sangkum Thmei,Preah Vihear,Cambodia,3087.151,0,0,0,0,0,0
190105,1901,19,KHM,Sdau,Sesan,Stung Treng,Cambodia,2937.037,0,0,0,0,0,0
140106,1401,14,KHM,Sdau Kaong,Ba Phnum,Prey Veng,Cambodia,7501.16,0,0,0,0,0,0
50309,503,5,KHM,Sdok,Kong Pisei,Kampong Speu,Cambodia,7473.082,0,288.388,288.388,0,0.0385902362639671,0.0385902362639671
21404,214,2,KHM,Sdok Pravoek,Rukh Kiri,Battambang,Cambodia,47412.988,0,0,0,0,0,0
140205,1402,14,KHM,Seang Khveang,Kamchay Mear,Prey Veng,Cambodia,6989.537,0,0,0,0,0,0
160506,1605,16,KHM,Seda,Lumphat,Ratanak Kiri,Cambodia,7815.291,0,0,0,0,0,0
250505,2505,25,KHM,Seda,Dambae,Tboung Khmum,Cambodia,95130.062,0,0,0,0,0,0
40705,407,4,KHM,Sedthei,Sameakki Mean Chey,Kampong Chhnang,Cambodia,5954.676,0,0,0,0,0,0
190302,1903,19,KHM,Sekong,Siem Pang,Stung Treng,Cambodia,5268.223,0,0,0,0,0,0
140911,1409,14,KHM,Sena Reach Otdam,Preah Sdach,Prey Veng,Cambodia,12407.655,0,0,0,0,0,0
21005,210,2,KHM,Serei Mean Chey,Sampov Lun,Battambang,Cambodia,73028.852,0,0,0,0,0,0
160401,1604,16,KHM,Serei Mongkol,Koun Mom,Ratanak Kiri,Cambodia,1565.084,0,0,0,0,0,0
160705,1607,16,KHM,Sesan,Ou Ya Dav,Ratanak Kiri,Cambodia,1245.214,0,0,0,0,0,0
81011,810,8,KHM,Setbou,S'ang,Kandal,Cambodia,11471.151,0,0,0,0,0,0
190206,1902,19,KHM,Siem Bouk,Siem Bouk,Stung Treng,Cambodia,2226.586,0,0,0,0,0,0
80122,801,8,KHM,Siem Reab,Kandal Stueng,Kandal,Cambodia,5843.637,0,0,0,0,0,0
171009,1710,17,KHM,Siem Reab,Siem Reap,Siemreap,Cambodia,27905.758,2801.446,2801.446,2801.446,0.100389532511534,0.100389532511534,0.100389532511534
80314,803,8,KHM,Sithor,Khsach Kandal,Kandal,Cambodia,6124.74,0,0,0,0,0,0
50710,507,5,KHM,Skuh,Samraong Tong,Kampong Speu,Cambodia,8124.15,0,1781.662,1781.662,0,0.219304419539275,0.219304419539275
210710,2107,21,KHM,Sla,Samraong,Takeo,Cambodia,8439.64,0,1995.418,1995.418,0,0.236434018512638,0.236434018512638
20305,203,2,KHM,Sla Ket,Battambang,Battambang,Cambodia,7357.741,0,0,0,0,0,0
10803,108,1,KHM,Sla Kram,Svay Chek,Banteay Meanchey,Cambodia,11833.885,0,689.662,689.662,0,0.0582785788437187,0.0582785788437187
171001,1710,17,KHM,Sla Kram,Siem Reap,Siemreap,Cambodia,78562.984,0,0,0,0,0,0
171206,1712,17,KHM,Slaeng Spean,Srei Snam,Siemreap,Cambodia,14552.73,0,9247.511,9247.511,0,0.635448537834482,0.635448537834482
90401,904,9,KHM,Smach Mean Chey,Khemara Phoumin,Koh Kong,Cambodia,8173.494,77.095,119.43,119.43,0.00943231866323019,0.0146118661125829,0.0146118661125829
211011,2110,21,KHM,Smaong,Treang,Takeo,Cambodia,6610.766,0,0,0,0,0,0
140206,1402,14,KHM,Smaong Khang Cheung,Kamchay Mear,Prey Veng,Cambodia,12775.812,0,0,0,0,0,0
140207,1402,14,KHM,Smaong Khang Tboung,Kamchay Mear,Prey Veng,Cambodia,9820.595,0,0,0,0,0,0
150309,1503,15,KHM,Sna Ansa,Krakor,Pursat,Cambodia,3154.985,0,0,0,0,0,0
50310,503,5,KHM,Snam Krapeu,Kong Pisei,Kampong Speu,Cambodia,10398.756,0,62.137,62.137,0,0.00597542629137562,0.00597542629137562
150107,1501,15,KHM,Snam Preah,Bakan,Pursat,Cambodia,12646.196,0,0,0,0,0,0
210612,2106,21,KHM,Snao,Prey Kabbas,Takeo,Cambodia,4343.362,0,0,0,0,0,0
121404,1214,12,KHM,Snaor,Kamboul,Phnom Penh,Cambodia,6935.652,0,0,0,0,0,0
70403,704,7,KHM,Snay Anhchit,Chum Kiri,Kampot,Cambodia,5415.234,0,0,0,0,0,0
171008,1710,17,KHM,Sngkat Sambuor,Siem Reap,Siemreap,Cambodia,3213.884,0,0,0,0,0,0
20107,201,2,KHM,Snoeng,Banan,Battambang,Cambodia,15860.93,0,70.257,70.257,0,0.00442956371410756,0.00442956371410756
100503,1005,10,KHM,Snuol,Snuol,Kratie,Cambodia,20491.889,0,0,0,0,0,0
170608,1706,17,KHM,Snuol,Kralanh,Siemreap,Cambodia,6019.814,0,0,0,0,0,0
60608,606,6,KHM,Sochet,Sandan,Kampong Thom,Cambodia,4687.395,0,0,0,0,0,0
10211,102,1,KHM,Soea,Mongkol Borei,Banteay Meanchey,Cambodia,13121.145,0,0,0,0,0,0
10507,105,1,KHM,Soengh,Ou Chrov,Banteay Meanchey,Cambodia,67587.359,0,0,0,0,0,0
210709,2107,21,KHM,Soengh,Samraong,Takeo,Cambodia,12722.92,0,0,0,0,0,0
110502,1105,11,KHM,Sokh Dom,Saen Monourom,Mondul Kiri,Cambodia,10204.559,0,605.113,605.113,0,0.0592982999069338,0.0592982999069338
110204,1102,11,KHM,Sokh Sant,Kaoh Nheaek,Mondul Kiri,Cambodia,4148.332,0,0,0,0,0,0
50204,502,5,KHM,Sopoar Tep,Chbar Mon,Kampong Speu,Cambodia,8691.781,0,0,0,0,0,0
60914,609,6,KHM,Sou Young,Taing Kouk,Kampong Thom,Cambodia,4710.505,0,0,0,0,0,0
31512,315,3,KHM,Soupheas,Stueng Trang,Kampong Cham,Cambodia,9886.915,0,0,0,0,0,0
10506,105,1,KHM,Souphi,Ou Chrov,Banteay Meanchey,Cambodia,4042.666,0,0,0,0,0,0
30711,307,3,KHM,Sour Kong,Kang Meas,Kampong Cham,Cambodia,6944.216,0,0,0,0,0,0
210211,2102,21,KHM,Sour Phi,Bati,Takeo,Cambodia,10275.647,0,0,0,0,0,0
31310,313,3,KHM,Sour Saen,Prey Chhor,Kampong Cham,Cambodia,4109.995,0,0,0,0,0,0
30308,303,3,KHM,Soutib,Cheung Prey,Kampong Cham,Cambodia,15547.873,0,0,0,0,0,0
110503,1105,11,KHM,Spean Mean Chey,Saen Monourom,Mondul Kiri,Cambodia,3879.023,0,0,0,0,0,0
10304,103,1,KHM,Spean Sraeng,Phnum Srok,Banteay Meanchey,Cambodia,1820.539,0,0,0,0,0,0
120519,1205,12,KHM,Spean Thma,Dangkao,Phnom Penh,Cambodia,4441.128,0,0,0,0,0,0
170412,1704,17,KHM,Spean Tnaot,Chi Kraeng,Siemreap,Cambodia,9002.348,0,0,0,0,0,0
30205,302,3,KHM,Spueu,Chamkar Leu,Kampong Cham,Cambodia,7027.677,0,0,0,0,0,0
140107,1401,14,KHM,Spueu Ka,Ba Phnum,Prey Veng,Cambodia,6157.982,0,0,0,0,0,0
140108,1401,14,KHM,Spueu Kha,Ba Phnum,Prey Veng,Cambodia,5983.656,0,0,0,0,0,0
90606,906,9,KHM,Srae Ambel,Srae Ambel,Koh Kong,Cambodia,8702.542,0,0,0,0,0,0
110403,1104,11,KHM,Srae Ampum,Pech Chreada,Mondul Kiri,Cambodia,2098.669,0,0,0,0,0,0
160402,1604,16,KHM,Srae Angkrorng,Koun Mom,Ratanak Kiri,Cambodia,1750.093,0,0,0,0,0,0
70404,704,7,KHM,Srae Chaeng,Chum Kiri,Kampot,Cambodia,12223.315,0,0,0,0,0,0
100504,1005,10,KHM,Srae Char,Snuol,Kratie,Cambodia,38015.148,0,0,0,0,0,0
70506,705,7,KHM,Srae Chea Khang Cheung,Dang Tong,Kampot,Cambodia,5136.099,0,0,0,0,0,0
70507,705,7,KHM,Srae Chea Khang Tboung,Dang Tong,Kampot,Cambodia,1739.781,0,0,0,0,0,0
110103,1101,11,KHM,Srae Chhuk,Kaev Seima,Mondul Kiri,Cambodia,3641.242,0,0,0,0,0,0
100409,1004,10,KHM,Srae Chis,Sambour,Kratie,Cambodia,0,0,0,0,0,0,0
110205,1102,11,KHM,Srae Huy,Kaoh Nheaek,Mondul Kiri,Cambodia,4473.102,0,0,0,0,0,0
110104,1101,11,KHM,Srae Khtum,Kaev Seima,Mondul Kiri,Cambodia,36362.504,0,0,0,0,0,0
170106,1701,17,KHM,Srae Khvav,Angkor Chum,Siemreap,Cambodia,11149.176,0,0,0,0,0,0
70405,704,7,KHM,Srae Knong,Chum Kiri,Kampot,Cambodia,4227.889,0,0,0,0,0,0
190106,1901,19,KHM,Srae Kor,Sesan,Stung Treng,Cambodia,2503.506,0,0,0,0,0,0
190207,1902,19,KHM,Srae Krasang,Siem Bouk,Stung Treng,Cambodia,3132.429,0,0,0,0,0,0
171403,1714,17,KHM,Srae Nouy,Varin,Siemreap,Cambodia,64290.844,0,0,0,0,0,0
110105,1101,11,KHM,Srae Preah,Kaev Seima,Mondul Kiri,Cambodia,4130.822,0,0,0,0,0,0
210911,2109,21,KHM,Srae Ronoung,Tram Kak,Takeo,Cambodia,6814.817,0,0,0,0,0,0
190510,1905,19,KHM,Srae Ruessei,Thala Barivat,Stung Treng,Cambodia,4333.588,0,0,0,0,0,0
190304,1903,19,KHM,Srae Sambour,Siem Pang,Stung Treng,Cambodia,5024.979,0,0,0,0,0,0
70406,704,7,KHM,Srae Samraong,Chum Kiri,Kampot,Cambodia,5207.491,0,0,0,0,0,0
110206,1102,11,KHM,Srae Sangkum,Kaoh Nheaek,Mondul Kiri,Cambodia,7962.989,0,0,0,0,0,0
150206,1502,15,KHM,Srae Sdok,Kandieng,Pursat,Cambodia,10980.5,0,0,0,0,0,0
40611,406,4,KHM,Srae Thmei,Rolea B'ier,Kampong Chhnang,Cambodia,11377.522,973.391,3711.304,3711.304,0.0855538666504007,0.326196161167607,0.326196161167607
60504,605,6,KHM,Sraeung,Prasat Sambour,Kampong Thom,Cambodia,9424.854,0,0,0,0,0,0
31312,313,3,KHM,Sragnae,Prey Chhor,Kampong Cham,Cambodia,6820.815,0,0,0,0,0,0
120210,1202,12,KHM,Srah Chak,Doun Penh,Phnom Penh,Cambodia,72144.484,0,0,0,0,0,0
10305,103,1,KHM,Srah Chik,Phnum Srok,Banteay Meanchey,Cambodia,4275.987,0,0,0,0,0,0
10212,102,1,KHM,Srah Reang,Mongkol Borei,Banteay Meanchey,Cambodia,4313.803,0,0,0,0,0,0
190402,1904,19,KHM,Srah Ruessei,Stueng Traeng,Stung Treng,Cambodia,7240.484,0,0,0,0,0,0
30613,306,3,KHM,Srak,Kampong Siem,Kampong Cham,Cambodia,7898.508,0,0,0,0,0,0
250218,2502,25,KHM,Sralab,Tboung Khmum,Tboung Khmum,Cambodia,19457.225,0,0,0,0,0,0
60915,609,6,KHM,Sralau,Taing Kouk,Kampong Thom,Cambodia,8306.816,0,0,0,0,0,0
30309,303,3,KHM,Sramar,Cheung Prey,Kampong Cham,Cambodia,7263.289,0,0,0,0,0,0
170609,1706,17,KHM,Sranal,Kralanh,Siemreap,Cambodia,6218.06,0,0,0,0,0,0
50311,503,5,KHM,Srang,Kong Pisei,Kampong Speu,Cambodia,9127.59,0,3066.317,3066.317,0,0.335939388162702,0.335939388162702
171010,1710,17,KHM,Srangae,Siem Reap,Siemreap,Cambodia,13617.587,0,0,0,0,0,0
211012,2110,21,KHM,Srangae,Treang,Takeo,Cambodia,7545.926,0,0,0,0,0,0
130406,1304,13,KHM,Srayang,Kuleaen,Preah Vihear,Cambodia,91439.641,0,0,0,0,0,0
60310,603,6,KHM,Srayov,Stueng Saen,Kampong Thom,Cambodia,16561.051,0,0,0,0,0,0
130307,1303,13,KHM,Sror Aem,Choam Ksant,Preah Vihear,Cambodia,43820.676,0,356.422,356.422,0,0.00813364905644085,0.00813364905644085
180404,1804,18,KHM,Stueng Chhay,Kampong Seila,Preah Sihanouk,Cambodia,3231.743,0,263.009,263.009,0,0.0813830183897668,0.0813830183897668
240203,2402,24,KHM,Stueng Kach,Sala Krau,Pailin,Cambodia,52908.578,848.405,3651.551,3651.551,0.0160353014968575,0.0690162377828412,0.0690162377828412
70715,707,7,KHM,Stueng Kaev,Tuek Chhou,Kampot,Cambodia,4654.063,0,0,0,0,0,0
120602,1206,12,KHM,Stueng Mean Chey Ti 2,Mean Chey,Phnom Penh,Cambodia,88141.453,0,0,0,0,0,0
190401,1904,19,KHM,Stueng Traeng,Stueng Traeng,Stung Treng,Cambodia,16952.65,0,0,0,0,0,0
240202,2402,24,KHM,Stueng Trang,Sala Krau,Pailin,Cambodia,74921.133,0,4127.064,4127.064,0,0.055085445651229,0.055085445651229
90403,904,9,KHM,Stueng Veaeng,Khemara Phoumin,Koh Kong,Cambodia,6312.697,0,0,0,0,0,0
20904,209,2,KHM,Sung,Samlout,Battambang,Cambodia,8410.443,474.329,2118.042,2118.042,0.0563976237636947,0.251834772555976,0.251834772555976
250101,2501,25,KHM,Suong,Suong,Tboung Khmum,Cambodia,20748.441,0,0,0,0,0,0
40706,407,4,KHM,Svay,Sameakki Mean Chey,Kampong Chhnang,Cambodia,11171.983,0,0,0,0,0,0
80711,807,8,KHM,Svay Ampear,Mukh Kampul,Kandal,Cambodia,9298.061,0,0,0,0,0,0
200513,2005,20,KHM,Svay Angk,Svay Chrum,Svay Rieng,Cambodia,3547.562,0,0,0,0,0,0
141310,1413,14,KHM,Svay Antor,Svay Antor,Prey Veng,Cambodia,10358.943,0,0,0,0,0,0
150507,1505,15,KHM,Svay At,Pursat,Pursat,Cambodia,3092.313,0,0,0,0,0,0
50110,501,5,KHM,Svay Chacheb,Basedth,Kampong Speu,Cambodia,6554.764,0,175.872,175.872,0,0.0268311719537118,0.0268311719537118
10804,108,1,KHM,Svay Chek,Svay Chek,Banteay Meanchey,Cambodia,11481.451,0,0,0,0,0,0
170204,1702,17,KHM,Svay Chek,Angkor Thum,Siemreap,Cambodia,6993.122,0,0,0,0,0,0
200309,2003,20,KHM,Svay Chek,Rumduol,Svay Rieng,Cambodia,4262.179,0,0,0,0,0,0
100505,1005,10,KHM,Svay Chreah,Snuol,Kratie,Cambodia,16831.127,0,0,0,0,0,0
40612,406,4,KHM,Svay Chrum,Rolea B'ier,Kampong Chhnang,Cambodia,12230.902,0,2967.892,2967.892,0,0.242655202371828,0.242655202371828
80315,803,8,KHM,Svay Chrum,Khsach Kandal,Kandal,Cambodia,4325.34,0,0,0,0,0,0
140507,1405,14,KHM,Svay Chrum,Me Sang,Prey Veng,Cambodia,10852.135,0,0,0,0,0,0
200514,2005,20,KHM,Svay Chrum,Svay Chrum,Svay Rieng,Cambodia,3146.725,0,0,0,0,0,0
40707,407,4,KHM,Svay Chuk,Sameakki Mean Chey,Kampong Chhnang,Cambodia,8476.268,0,0,0,0,0,0
171002,1710,17,KHM,Svay Dankum,Siem Reap,Siemreap,Cambodia,76398.961,34.521,34.521,34.521,0.000451851694684696,0.000451851694684696,0.000451851694684696
150108,1501,15,KHM,Svay Doun Kaev,Bakan,Pursat,Cambodia,6386.647,0,0,0,0,0,0
250410,2504,25,KHM,Svay Khleang,Krouch Chhmar,Tboung Khmum,Cambodia,6866.328,0,0,0,0,0,0
31413,314,3,KHM,Svay Khsach Phnum,Srei Santhor,Kampong Cham,Cambodia,3568.894,0,0,0,0,0,0
50205,502,5,KHM,Svay Kravan,Chbar Mon,Kampong Speu,Cambodia,15314.17,0,0,0,0,0,0
171304,1713,17,KHM,Svay Leu,Svay Leu,Siemreap,Cambodia,18382.77,0,0,0,0,0,0
150207,1502,15,KHM,Svay Luong,Kandieng,Pursat,Cambodia,5068.186,0,0,0,0,0,0
120703,1207,12,KHM,Svay Pak,Russey Keo,Phnom Penh,Cambodia,19187.676,0,0,0,0,0,0
60916,609,6,KHM,Svay Phleung,Taing Kouk,Kampong Thom,Cambodia,3347.69,0,0,0,0,0,0
140610,1406,14,KHM,Svay Phluoh,Peam Chor,Prey Veng,Cambodia,7837.724,0,0,0,0,0,0
20310,203,2,KHM,Svay Por,Battambang,Battambang,Cambodia,17785.752,0,0,0,0,0,0
31412,314,3,KHM,Svay Pou,Srei Santhor,Kampong Cham,Cambodia,3774.259,0,0,0,0,0,0
81012,810,8,KHM,Svay Prateal,S'ang,Kandal,Cambodia,17835.023,0,0,0,0,0,0
200601,2006,20,KHM,Svay Rieng,Svay Rieng,Svay Rieng,Cambodia,12329.815,0,0,0,0,0,0
81013,810,8,KHM,Svay Rolum,S'ang,Kandal,Cambodia,41236.559,0,0,0,0,0,0
80316,803,8,KHM,Svay Romiet,Khsach Kandal,Kandal,Cambodia,3647.063,0,0,0,0,0,0
40408,404,4,KHM,Svay Rumpear,Kampong Leaeng,Kampong Chhnang,Cambodia,5929.061,63.241,1750.923,1750.923,0.0106662758234398,0.295312023269789,0.295312023269789
50114,501,5,KHM,Svay Rumpear,Basedth,Kampong Speu,Cambodia,6603.906,0,0,0,0,0,0
200711,2007,20,KHM,Svay Rumpear,Svay Teab,Svay Rieng,Cambodia,3430.303,0,0,0,0,0,0
150310,1503,15,KHM,Svay Sa,Krakor,Pursat,Cambodia,5808.251,0,0,0,0,0,0
171404,1714,17,KHM,Svay Sa,Varin,Siemreap,Cambodia,4072.11,0,0,0,0,0,0
200209,2002,20,KHM,Svay Ta Yean,Kampong Rou,Svay Rieng,Cambodia,9405.35,0,0,0,0,0,0
30206,302,3,KHM,Svay Teab,Chamkar Leu,Kampong Cham,Cambodia,17277.816,0,0,0,0,0,0
200515,2005,20,KHM,Svay Thum,Svay Chrum,Svay Rieng,Cambodia,7653.023,0,0,0,0,0,0
200606,2006,20,KHM,Svay Toea,Svay Rieng,Svay Rieng,Cambodia,5952.535,0,0,0,0,0,0
70615,706,7,KHM,Svay Tong Khang Cheung,Kampong Trach,Kampot,Cambodia,2353.986,0,0,0,0,0,0
70616,706,7,KHM,Svay Tong Khang Tboung,Kampong Trach,Kampot,Cambodia,5172.151,0,0,0,0,0,0
200516,2005,20,KHM,Svay Yea,Svay Chrum,Svay Rieng,Cambodia,6216.945,0,0,0,0,0,0
150208,1502,15,KHM,Sya,Kandieng,Pursat,Cambodia,5464.04,0,0,0,0,0,0
80317,803,8,KHM,Ta Aek,Khsach Kandal,Kandal,Cambodia,1577.128,0,0,0,0,0,0
170610,1706,17,KHM,Ta An,Kralanh,Siemreap,Cambodia,4116.907,0,0,0,0,0,0
160403,1604,16,KHM,Ta Ang,Koun Mom,Ratanak Kiri,Cambodia,4408.295,0,0,0,0,0,0
10805,108,1,KHM,Ta Baen,Svay Chek,Banteay Meanchey,Cambodia,3087.453,0,0,0,0,0,0
40509,405,4,KHM,Ta Ches,Kampong Tralach,Kampong Chhnang,Cambodia,11656.579,0,0,0,0,0,0
141008,1410,14,KHM,Ta Kao,Prey Veng,Prey Veng,Cambodia,4056.447,0,0,0,0,0,0
81101,811,8,KHM,Ta Kdol,Ta Khmau,Kandal,Cambodia,6459.534,0,0,0,0,0,0
81104,811,8,KHM,Ta Khmao,Ta Khmau,Kandal,Cambodia,45321.793,0,0,0,0,0,0
