ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C4,pop_WPOP20_C3,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C4%,pop_WPOP20_C3%,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
200301,2003,20,KHM,Bos Mon,Rumduol,Svay Rieng,Cambodia,3980.654,0,0,3863.028,3863.028,3863.028,0,0,0.970450584250729,0.970450584250729,0.970450584250729
10409,104,1,KHM,Bos Sbov,Preah Netr Preah,Banteay Meanchey,Cambodia,8697.952,0,0,8622.789,8622.789,8622.789,0,0,0.991358540493211,0.991358540493211,0.991358540493211
220402,2204,22,KHM,Bos Sbov,Samraong,Oddar Meanchey,Cambodia,3861.846,0,0,3861.846,3861.846,3861.846,0,0,1,1,1
21103,211,2,KHM,Bour,Phnum Proek,Battambang,Cambodia,103128.844,0,0,102701.475,102701.475,102701.475,0,0,0.995855970226913,0.995855970226913,0.995855970226913
110404,1104,11,KHM,Bu Sra,Pech Chreada,Mondul Kiri,Cambodia,6586.417,0,0,5940.511,5940.511,5940.511,0,0,0.901933630986316,0.901933630986316,0.901933630986316
180104,1801,18,KHM,Buon,Preah Sihanouk,Preah Sihanouk,Cambodia,47159.316,0,0,44278.932,44278.932,44278.932,0,0,0.93892226935607,0.93892226935607,0.93892226935607
160601,1606,16,KHM,Cha Ung,Ou Chum,Ratanak Kiri,Cambodia,2793.655,0,0,2587.682,2587.682,2587.682,0,0,0.926271139421296,0.926271139421296,0.926271139421296
20105,201,2,KHM,Chaeng Mean Chey,Banan,Battambang,Cambodia,13643.718,0,0,13643.719,13643.719,13643.719,0,0,1,1,1
60105,601,6,KHM,Chaeung Daeung,Baray,Kampong Thom,Cambodia,9854.832,0,0,9854.831,9854.831,9854.831,0,0,0.999999898526936,0.999999898526936,0.999999898526936
40103,401,4,KHM,Chak,Baribour,Kampong Chhnang,Cambodia,2826.19,0,0,2621.055,2621.055,2621.055,0,0,0.927416415739918,0.927416415739918,0.927416415739918
250302,2503,25,KHM,Chak,Ou Reang Ov,Tboung Khmum,Cambodia,9920.584,0,0,9593.286,9593.286,9593.286,0,0,0.967008192259649,0.967008192259649,0.967008192259649
120607,1206,12,KHM,Chak Angrae Kraom,Mean Chey,Phnom Penh,Cambodia,30488.602,0,0,29004.982,29004.982,29004.982,0,0,0.951338536283166,0.951338536283166,0.951338536283166
120606,1206,12,KHM,Chak Angrae Leu,Mean Chey,Phnom Penh,Cambodia,39108.984,0,0,32549.921,32549.921,32549.921,0,0,0.832287563389527,0.832287563389527,0.832287563389527
120207,1202,12,KHM,Chakto Mukh,Doun Penh,Phnom Penh,Cambodia,19624.299,0,0,15128.888,15128.888,15128.888,0,0,0.770926288882981,0.770926288882981,0.770926288882981
140302,1403,14,KHM,Cham,Kampong Trabaek,Prey Veng,Cambodia,10485.011,0,0,10485.011,10485.011,10485.011,0,0,1,1,1
100301,1003,10,KHM,0,Prek Prasab,Kratie,Cambodia,6645.264,0,0,6456.232,6456.232,6456.232,0,0,0.971553876565325,0.971553876565325,0.971553876565325
50601,506,5,KHM,Chambak,Phnum Sruoch,Kampong Speu,Cambodia,3149.089,0,0,2525.524,2525.524,2525.524,0,0,0.801985590118285,0.801985590118285,0.801985590118285
200503,2005,20,KHM,Chambak,Svay Chrum,Svay Rieng,Cambodia,9727.849,0,0,9209.372,9209.372,9209.372,0,0,0.946701783713954,0.946701783713954,0.946701783713954
210201,2102,21,KHM,Chambak,Bati,Takeo,Cambodia,12370.056,0,0,12127.405,12127.405,12127.405,0,0,0.980384001495224,0.980384001495224,0.980384001495224
30202,302,3,KHM,Chamkar Andoung,Chamkar Leu,Kampong Cham,Cambodia,11931.311,0,0,10981.209,10981.209,10981.209,0,0,0.920369018961956,0.920369018961956,0.920369018961956
190502,1905,19,KHM,Chamkar Leu,Thala Barivat,Stung Treng,Cambodia,2326.053,0,0,2326.053,2326.053,2326.053,0,0,1,1,1
180401,1804,18,KHM,Chamkar Luong,Kampong Seila,Preah Sihanouk,Cambodia,4320.498,0,0,4051.944,4051.944,4051.944,0,0,0.937841887671282,0.937841887671282,0.937841887671282
60802,608,6,KHM,Chamna Kraom,Stoung,Kampong Thom,Cambodia,11360.867,0,0,10953.201,10953.201,10953.201,0,0,0.964116647083361,0.964116647083361,0.964116647083361
60803,608,6,KHM,Chamna Leu,Stoung,Kampong Thom,Cambodia,7400.686,0,0,7400.686,7400.686,7400.686,0,0,1,1,1
10203,102,1,KHM,Chamnaom,Mongkol Borei,Banteay Meanchey,Cambodia,15626.971,0,0,14417.076,14417.076,14417.076,0,0,0.922576486511685,0.922576486511685,0.922576486511685
210603,2106,21,KHM,Champa,Prey Kabbas,Takeo,Cambodia,8291.41,0,0,7936.309,7936.309,7936.309,0,0,0.957172423025758,0.957172423025758,0.957172423025758
70103,701,7,KHM,Champei,Angkor Chey,Kampot,Cambodia,9171.59,0,0,9171.591,9171.591,9171.591,0,0,1,1,1
210202,2102,21,KHM,Champei,Bati,Takeo,Cambodia,6140.485,0,0,5991.3,5991.3,5991.3,0,0,0.97570468782189,0.97570468782189,0.97570468782189
130601,1306,13,KHM,Chamraeun,Sangkum Thmei,Preah Vihear,Cambodia,5819.505,0,0,5819.505,5819.505,5819.505,0,0,1,1,1
150501,1505,15,KHM,Chamraeun Phal,Pursat,Pursat,Cambodia,7343.136,0,0,6891.138,6891.138,6891.138,0,0,0.938446189747813,0.938446189747813,0.938446189747813
250701,2507,25,KHM,Chan Mul,Memot,Tboung Khmum,Cambodia,5149.609,0,0,3542.974,3542.974,3542.974,0,0,0.688008351702042,0.688008351702042,0.688008351702042
171101,1711,17,KHM,Chan Sa,Soutr Nikom,Siemreap,Cambodia,7135.805,0,0,6969.994,6969.994,6969.994,0,0,0.976763518621935,0.976763518621935,0.976763518621935
50501,505,5,KHM,Chan Saen,Odongk,Kampong Speu,Cambodia,6816.042,0,0,6608.363,6608.363,6608.363,0,0,0.969530850895578,0.969530850895578,0.969530850895578
10501,105,1,KHM,Changha,Ou Chrov,Banteay Meanchey,Cambodia,4233.63,0,0,4216.225,4216.225,4216.225,0,0,0.995888870779922,0.995888870779922,0.995888870779922
100602,1006,10,KHM,Changkrang,Chetr Borei,Kratie,Cambodia,7880.709,0,0,7880.709,7880.709,7880.709,0,0,1,1,1
170601,1706,17,KHM,Chanleas Dai,Kralanh,Siemreap,Cambodia,6573.507,0,0,6372.599,6372.599,6372.599,0,0,0.969436710115316,0.969436710115316,0.969436710115316
200103,2001,20,KHM,Chantrea,Chantrea,Svay Rieng,Cambodia,4248.772,0,0,4145.689,4145.689,4145.689,0,0,0.975738166227795,0.975738166227795,0.975738166227795
200405,2004,20,KHM,Chantrei,Romeas Haek,Svay Rieng,Cambodia,9570.012,0,0,9323.621,9323.621,9323.621,0,0,0.974253846285668,0.974253846285668,0.974253846285668
120905,1209,12,KHM,Chaom Chau Ti 1,Pur SenChey,Phnom Penh,Cambodia,160502.625,0,0,151436.891,151436.891,151436.891,0,0,0.943516599806389,0.943516599806389,0.943516599806389
40803,408,4,KHM,Chaong Maong,Tuek Phos,Kampong Chhnang,Cambodia,5946.416,0,0,5873.771,5873.771,5873.771,0,0,0.987783397596132,0.987783397596132,0.987783397596132
210604,2106,21,KHM,Char,Prey Kabbas,Takeo,Cambodia,8897.795,0,0,8705.15,8705.15,8705.15,0,0,0.978349130318242,0.978349130318242,0.978349130318242
170101,1701,17,KHM,Char Chhuk,Angkor Chum,Siemreap,Cambodia,4309.405,0,0,3951.288,3951.288,3951.288,0,0,0.916898736600528,0.916898736600528,0.916898736600528
30102,301,3,KHM,Chbar Ampov,Batheay,Kampong Cham,Cambodia,5239.972,0,0,5006.655,5006.655,5006.655,0,0,0.955473617034595,0.955473617034595,0.955473617034595
121202,1212,12,KHM,Chbar Ampov Ti Pir,Chbar Ampov,Phnom Penh,Cambodia,15973.949,0,0,12474.275,12474.275,12474.275,0,0,0.780913661362009,0.780913661362009,0.780913661362009
50201,502,5,KHM,Chbar Mon,Chbar Mon,Kampong Speu,Cambodia,6264.614,0,0,5517.806,5517.806,5517.806,0,0,0.880789462846394,0.880789462846394,0.880789462846394
141302,1413,14,KHM,Chea Khlang,Svay Antor,Prey Veng,Cambodia,6847.36,0,0,6847.36,6847.36,6847.36,0,0,1,1,1
140201,1402,14,KHM,Cheach,Kamchay Mear,Prey Veng,Cambodia,14279.046,0,0,14279.046,14279.046,14279.046,0,0,1,1,1
30103,301,3,KHM,Chealea,Batheay,Kampong Cham,Cambodia,5770.646,0,0,5104.008,5104.008,5104.008,0,0,0.884477751710987,0.884477751710987,0.884477751710987
140303,1403,14,KHM,Cheang Daek,Kampong Trabaek,Prey Veng,Cambodia,8718.966,0,0,8513.427,8513.427,8513.427,0,0,0.976426218430029,0.976426218430029,0.976426218430029
210902,2109,21,KHM,Cheang Tong,Tram Kak,Takeo,Cambodia,6576.456,0,0,5743.487,5743.487,5743.487,0,0,0.87334074766105,0.87334074766105,0.87334074766105
200605,2006,20,KHM,Chek,Svay Rieng,Svay Rieng,Cambodia,6683.888,0,0,6230.871,6230.871,6230.871,0,0,0.932222532753391,0.932222532753391,0.932222532753391
120515,1205,12,KHM,Cheung Aek,Dangkao,Phnom Penh,Cambodia,10159.794,0,0,9607.188,9607.188,9607.188,0,0,0.945608542850377,0.945608542850377,0.945608542850377
80105,801,8,KHM,Cheung Kaeub,Kandal Stueng,Kandal,Cambodia,5810.619,0,0,5448.776,5448.776,5448.776,0,0,0.937727288607289,0.937727288607289,0.937727288607289
180204,1802,18,KHM,Cheung Kou,Prey Nob,Preah Sihanouk,Cambodia,4227.252,0,0,4175.093,4175.093,4175.093,0,0,0.987661251328286,0.987661251328286,0.987661251328286
40603,406,4,KHM,Cheung Kreav,Rolea B'ier,Kampong Chhnang,Cambodia,5320.29,0,0,4937.23,4937.23,4937.23,0,0,0.928000165404517,0.928000165404517,0.928000165404517
210703,2107,21,KHM,Cheung Kuon,Samraong,Takeo,Cambodia,8801.627,0,0,8583.227,8583.227,8583.227,0,0,0.975186405877004,0.975186405877004,0.975186405877004
140102,1401,14,KHM,Cheung Phnum,Ba Phnum,Prey Veng,Cambodia,7318.822,0,0,6751.479,6751.479,6751.479,0,0,0.922481650735596,0.922481650735596,0.922481650735596
30104,301,3,KHM,Cheung Prey,Batheay,Kampong Cham,Cambodia,7288.356,0,0,7217.086,7217.086,7217.086,0,0,0.990221388746653,0.990221388746653,0.990221388746653
50502,505,5,KHM,Cheung Roas,Odongk,Kampong Speu,Cambodia,6813.815,0,0,6625.176,6625.176,6625.176,0,0,0.972315215485011,0.972315215485011,0.972315215485011
220301,2203,22,KHM,Cheung Tien,Chong Kal,Oddar Meanchey,Cambodia,6383.615,0,0,6383.615,6383.615,6383.615,0,0,1,1,1
141002,1410,14,KHM,Cheung Tuek,Prey Veng,Prey Veng,Cambodia,2969.804,0,0,2734.662,2734.662,2734.662,0,0,0.920822384238152,0.920822384238152,0.920822384238152
60201,602,6,KHM,Chey,Kampong Svay,Kampong Thom,Cambodia,3457.318,0,0,3384.759,3384.759,3384.759,0,0,0.979012922733749,0.979012922733749,0.979012922733749
210302,2103,21,KHM,Chey Chouk,Borei Cholsar,Takeo,Cambodia,2667.994,0,0,1530.253,1530.253,1530.253,0,0,0.57355938581571,0.57355938581571,0.57355938581571
120208,1202,12,KHM,Chey Chummeah,Doun Penh,Phnom Penh,Cambodia,17335.295,0,0,14027.955,14027.955,14027.955,0,0,0.809213514970469,0.809213514970469,0.809213514970469
140904,1409,14,KHM,Chey Kampok,Preah Sdach,Prey Veng,Cambodia,7623.219,0,0,7344.568,7344.568,7344.568,0,0,0.963447068751403,0.963447068751403,0.963447068751403
160501,1605,16,KHM,Chey Otdam,Lumphat,Ratanak Kiri,Cambodia,3848.708,0,0,3848.709,3848.709,3848.709,0,0,1,1,1
80302,803,8,KHM,Chey Thum,Khsach Kandal,Kandal,Cambodia,4030.775,0,0,3419.715,3419.715,3419.715,0,0,0.848401362020951,0.848401362020951,0.848401362020951
30203,302,3,KHM,Cheyyou,Chamkar Leu,Kampong Cham,Cambodia,11470.359,0,0,11163.162,11163.162,11163.162,0,0,0.973218187852708,0.973218187852708,0.973218187852708
130201,1302,13,KHM,Chhaeb Muoy,Chhaeb,Preah Vihear,Cambodia,3698.489,0,0,3698.489,3698.489,3698.489,0,0,1,1,1
130202,1302,13,KHM,Chhaeb Pir,Chhaeb,Preah Vihear,Cambodia,4017.601,0,0,4017.601,4017.601,4017.601,0,0,1,1,1
80803,808,8,KHM,Chhak Chheu Neang,Angk Snuol,Kandal,Cambodia,4829.876,0,0,4346.339,4346.339,4346.339,0,0,0.899886249667693,0.899886249667693,0.899886249667693
121201,1212,12,KHM,Chhbar Ampov Ti Muoy,Chbar Ampov,Phnom Penh,Cambodia,10031.782,0,0,7523.152,7523.152,7523.152,0,0,0.74993176685857,0.74993176685857,0.74993176685857
40701,407,4,KHM,Chhean Laeung,Sameakki Mean Chey,Kampong Chhnang,Cambodia,5359.023,0,0,5291.954,5291.954,5291.954,0,0,0.987484845651903,0.987484845651903,0.987484845651903
130703,1307,13,KHM,Chhean Mukh,Tbaeng Mean Chey,Preah Vihear,Cambodia,3024.31,0,0,3024.31,3024.31,3024.31,0,0,1,1,1
140103,1401,14,KHM,Chheu Kach,Ba Phnum,Prey Veng,Cambodia,7912.292,0,0,7168.384,7168.384,7168.384,0,0,0.905980719619549,0.905980719619549,0.905980719619549
80401,804,8,KHM,Chheu Kmau,Kaoh Thum,Kandal,Cambodia,12728.97,0,0,12339.897,12339.897,12339.897,0,0,0.969434054758555,0.969434054758555,0.969434054758555
20104,201,2,KHM,Chheu Teal,Banan,Battambang,Cambodia,9985.355,0,0,9590.643,9590.643,9590.643,0,0,0.960470909647178,0.960470909647178,0.960470909647178
60601,606,6,KHM,Chheu Teal,Sandan,Kampong Thom,Cambodia,11523.309,0,0,11412.548,11412.548,11412.548,0,0,0.99038809078191,0.99038809078191,0.99038809078191
80202,802,8,KHM,Chheu Teal,Kien Svay,Kandal,Cambodia,9232.398,0,0,8859.88,8859.88,8859.88,0,0,0.959651002913869,0.959651002913869,0.959651002913869
200507,2005,20,KHM,Chheu Teal,Svay Chrum,Svay Rieng,Cambodia,7252.464,0,0,7252.464,7252.464,7252.464,0,0,1,1,1
150304,1503,15,KHM,Chheu Tom,Krakor,Pursat,Cambodia,15127.723,0,0,15127.722,15127.722,15127.722,0,0,0.999999933896198,0.999999933896198,0.999999933896198
100101,1001,10,KHM,Chhloung,Chhloung,Kratie,Cambodia,7866.269,0,0,6376.241,6376.241,6376.241,0,0,0.810580085679755,0.810580085679755,0.810580085679755
21306,213,2,KHM,Chhnal Moan,Koas Krala,Battambang,Cambodia,8739.242,0,0,8739.241,8739.241,8739.241,0,0,0.9999998855736,0.9999998855736,0.9999998855736
40102,401,4,KHM,Chhnok Tru,Baribour,Kampong Chhnang,Cambodia,0,0,0,0,0,0,0,0,0,0,0
60501,605,6,KHM,Chhuk,Prasat Sambour,Kampong Thom,Cambodia,9145.299,0,0,8647.908,8647.908,8647.908,0,0,0.945612385117206,0.945612385117206,0.945612385117206
70304,703,7,KHM,Chhuk,Chhuk,Kampot,Cambodia,6648.884,0,0,5735.014,5735.014,5735.014,0,0,0.862552873534867,0.862552873534867,0.862552873534867
250401,2504,25,KHM,Chhuk,Krouch Chhmar,Tboung Khmum,Cambodia,12754.928,0,0,12754.928,12754.928,12754.928,0,0,1,1,1
60107,601,6,KHM,Chhuk Khsach,Baray,Kampong Thom,Cambodia,11098.983,0,0,11015.829,11015.829,11015.829,0,0,0.992507962215998,0.992507962215998,0.992507962215998
40502,405,4,KHM,Chhuk Sa,Kampong Tralach,Kampong Chhnang,Cambodia,6496.788,0,0,5228.358,5228.358,5228.358,0,0,0.80476044469975,0.80476044469975,0.80476044469975
80901,809,8,KHM,Chhveang,Ponhea Lueu,Kandal,Cambodia,10558.721,0,0,10278.061,10278.061,10278.061,0,0,0.973419129078228,0.973419129078228,0.973419129078228
31402,314,3,KHM,Chi Bal,Srei Santhor,Kampong Cham,Cambodia,2561.737,0,0,2332.31,2332.31,2332.31,0,0,0.910440845410751,0.910440845410751,0.910440845410751
90602,906,9,KHM,Chi Kha Kraom,Srae Ambel,Koh Kong,Cambodia,4724.407,0,0,3306.628,3306.628,3306.628,0,0,0.699903289449872,0.699903289449872,0.699903289449872
90603,906,9,KHM,Chi kha Leu,Srae Ambel,Koh Kong,Cambodia,6409.342,0,0,5713.043,5713.043,5713.043,0,0,0.891361858986461,0.891361858986461,0.891361858986461
211003,2110,21,KHM,Chi Khma,Treang,Takeo,Cambodia,3399.983,0,0,3174.419,3174.419,3174.419,0,0,0.9336573153454,0.9336573153454,0.9336573153454
170402,1704,17,KHM,Chi Kraeng,Chi Kraeng,Siemreap,Cambodia,6950.376,0,0,6806.113,6806.113,6806.113,0,0,0.979243856735233,0.979243856735233,0.979243856735233
90705,907,9,KHM,Chi Phat,Thma Bang,Koh Kong,Cambodia,3578.105,0,0,3578.105,3578.105,3578.105,0,0,1,1,1
140503,1405,14,KHM,Chi Phoch,Me Sang,Prey Veng,Cambodia,11250.926,0,0,10979.67,10979.67,10979.67,0,0,0.975890340048455,0.975890340048455,0.975890340048455
40802,408,4,KHM,Chieb,Tuek Phos,Kampong Chhnang,Cambodia,7649.104,0,0,7649.104,7649.104,7649.104,0,0,1,1,1
250204,2502,25,KHM,Chikor,Tboung Khmum,Tboung Khmum,Cambodia,7299.851,0,0,7106.299,7106.299,7106.299,0,0,0.973485486210609,0.973485486210609,0.973485486210609
250205,2502,25,KHM,Chirou Ti Muoy,Tboung Khmum,Tboung Khmum,Cambodia,3714.681,0,0,3714.681,3714.681,3714.681,0,0,1,1,1
250206,2502,25,KHM,Chirou Ti Pir,Tboung Khmum,Tboung Khmum,Cambodia,13590.449,0,0,13015.715,13015.715,13015.715,0,0,0.957710447977105,0.957710447977105,0.957710447977105
10401,104,1,KHM,Chnuor Mean Chey,Preah Netr Preah,Banteay Meanchey,Cambodia,5530.382,0,0,5416.228,5416.228,5416.228,0,0,0.979358749540267,0.979358749540267,0.979358749540267
250702,2507,25,KHM,Choam,Memot,Tboung Khmum,Cambodia,10223.083,0,0,9869.514,9869.514,9869.514,0,0,0.96541464057369,0.96541464057369,0.96541464057369
250703,2507,25,KHM,Choam Kravien,Memot,Tboung Khmum,Cambodia,15178.302,0,0,14739.411,14739.411,14739.411,0,0,0.971084314964875,0.971084314964875,0.971084314964875
130301,1303,13,KHM,Choam Ksant,Choam Ksant,Preah Vihear,Cambodia,4899.975,0,0,4744.936,4744.936,4744.936,0,0,0.968359226322583,0.968359226322583,0.968359226322583
50602,506,5,KHM,Choam Sangkae,Phnum Sruoch,Kampong Speu,Cambodia,7385.295,0,0,7385.295,7385.295,7385.295,0,0,1,1,1
250704,2507,25,KHM,Choam Ta Mau,Memot,Tboung Khmum,Cambodia,13795.129,0,0,12893.284,12893.284,12893.284,0,0,0.934625837859146,0.934625837859146,0.934625837859146
250208,2502,25,KHM,Chob,Tboung Khmum,Tboung Khmum,Cambodia,14557.045,0,0,13834.003,13834.003,13834.003,0,0,0.950330441377354,0.950330441377354,0.950330441377354
170201,1702,17,KHM,Chob Ta Trav,Angkor Thum,Siemreap,Cambodia,6076.726,0,0,5743.708,5743.708,5743.708,0,0,0.945197792363849,0.945197792363849,0.945197792363849
10402,104,1,KHM,Chob Vari,Preah Netr Preah,Banteay Meanchey,Cambodia,13292.131,0,0,12891.606,12891.606,12891.606,0,0,0.969867510333746,0.969867510333746,0.969867510333746
40201,402,4,KHM,Chol Sar,Chol Kiri,Kampong Chhnang,Cambodia,7697.017,0,0,6325.545,6325.545,6325.545,0,0,0.821817724970596,0.821817724970596,0.821817724970596
20304,203,2,KHM,Chomkar Somraong,Battambang,Battambang,Cambodia,12288.146,0,0,10655.272,10655.272,10655.272,0,0,0.867117952537348,0.867117952537348,0.867117952537348
140401,1404,14,KHM,Chong Ampil,Kanhchriech,Prey Veng,Cambodia,6647.797,0,0,6510.354,6510.354,6510.354,0,0,0.979325030532671,0.979325030532671,0.979325030532671
250501,2505,25,KHM,Chong Cheach,Dambae,Tboung Khmum,Cambodia,12724.31,0,0,12647.988,12647.988,12647.988,0,0,0.994001875150794,0.994001875150794,0.994001875150794
60108,601,6,KHM,Chong Doung,Baray,Kampong Thom,Cambodia,9426.146,0,0,9349.513,9349.513,9349.513,0,0,0.991870166237612,0.991870166237612,0.991870166237612
220302,2203,22,KHM,Chong Kal,Chong Kal,Oddar Meanchey,Cambodia,6974.928,0,0,6628.378,6628.378,6628.378,0,0,0.950314899307921,0.950314899307921,0.950314899307921
171007,1710,17,KHM,Chong Khnies,Siem Reap,Siemreap,Cambodia,2365.367,0,0,2260.27,2260.27,2260.27,0,0,0.955568417078618,0.955568417078618,0.955568417078618
110101,1101,11,KHM,Chong Phlah,Kaev Seima,Mondul Kiri,Cambodia,21760.738,0,0,21760.738,21760.738,21760.738,0,0,1,1,1
50302,503,5,KHM,Chongruk,Kong Pisei,Kampong Speu,Cambodia,11997.524,0,0,11073.645,11073.645,11073.645,0,0,0.922994194468792,0.922994194468792,0.922994194468792
130104,1301,13,KHM,Chrach,Chey Saen,Preah Vihear,Cambodia,3255.455,0,0,3255.455,3255.455,3255.455,0,0,1,1,1
200803,2008,20,KHM,Chrak Mtes,Bavet,Svay Rieng,Cambodia,8162.863,0,0,7022.387,7022.387,7022.387,0,0,0.860284804485877,0.860284804485877,0.860284804485877
60906,609,6,KHM,Chraneang,Taing Kouk,Kampong Thom,Cambodia,9908.549,0,0,9778.276,9778.276,9778.276,0,0,0.986852464472851,0.986852464472851,0.986852464472851
120711,1207,12,KHM,Chrang Chamreh Ti Muoy,Russey Keo,Phnom Penh,Cambodia,16278.272,0,0,14319.803,14319.803,14319.803,0,0,0.879688151174768,0.879688151174768,0.879688151174768
120712,1207,12,KHM,Chrang Chamreh Ti Pir,Russey Keo,Phnom Penh,Cambodia,16644.156,0,0,14722.554,14722.554,14722.554,0,0,0.884547945837566,0.884547945837566,0.884547945837566
40401,404,4,KHM,Chranouk,Kampong Leaeng,Kampong Chhnang,Cambodia,7531.065,0,0,7531.066,7531.066,7531.066,0,0,1,1,1
171006,1710,17,KHM,Chreav,Siem Reap,Siemreap,Cambodia,43767.965,0,0,38885.787,38885.787,38885.787,0,0,0.888453164317784,0.888453164317784,0.888453164317784
40503,405,4,KHM,Chres,Kampong Tralach,Kampong Chhnang,Cambodia,9873.55,0,0,9478.19,9478.19,9478.19,0,0,0.959957664669749,0.959957664669749,0.959957664669749
70401,704,7,KHM,Chres,Chum Kiri,Kampot,Cambodia,6161.84,0,0,5383.529,5383.529,5383.529,0,0,0.87368854108513,0.87368854108513,0.87368854108513
140502,1405,14,KHM,Chres,Me Sang,Prey Veng,Cambodia,10003.406,0,0,9472.543,9472.543,9472.543,0,0,0.946931775037422,0.946931775037422,0.946931775037422
200104,2001,20,KHM,Chres,Chantrea,Svay Rieng,Cambodia,4638.23,0,0,4638.23,4638.23,4638.23,0,0,1,1,1
20204,202,2,KHM,Chrey,Thma Koul,Battambang,Cambodia,11895.034,0,0,11243.131,11243.131,11243.131,0,0,0.94519536472111,0.94519536472111,0.94519536472111
20605,206,2,KHM,Chrey,Moung Ruessei,Battambang,Cambodia,9976.181,0,0,9768.375,9768.375,9768.375,0,0,0.979169784509724,0.979169784509724,0.979169784509724
140304,1403,14,KHM,Chrey,Kampong Trabaek,Prey Veng,Cambodia,5232.711,0,0,4780.737,4780.737,4780.737,0,0,0.913625269960447,0.913625269960447,0.913625269960447
141303,1413,14,KHM,Chrey,Svay Antor,Prey Veng,Cambodia,10025.22,0,0,9092.007,9092.007,9092.007,0,0,0.906913464243179,0.906913464243179,0.906913464243179
40604,406,4,KHM,Chrey Bak,Rolea B'ier,Kampong Chhnang,Cambodia,10577.324,0,0,10164.083,10164.083,10164.083,0,0,0.960931422730362,0.960931422730362,0.960931422730362
141202,1412,14,KHM,Chrey Khmum,Sithor Kandal,Prey Veng,Cambodia,4678.182,0,0,4644.861,4644.861,4644.861,0,0,0.992877361333954,0.992877361333954,0.992877361333954
80902,809,8,KHM,Chrey Loas,Ponhea Lueu,Kandal,Cambodia,10723.582,0,0,10569.275,10569.275,10569.275,0,0,0.985610498432333,0.985610498432333,0.985610498432333
21006,210,2,KHM,Chrey Seima,Sampov Lun,Battambang,Cambodia,6863.578,0,0,4068.4,4068.4,4068.4,0,0,0.592752060222817,0.592752060222817,0.592752060222817
200406,2004,20,KHM,Chrey Thum,Romeas Haek,Svay Rieng,Cambodia,6553.131,0,0,6553.131,6553.131,6553.131,0,0,1,1,1
31303,313,3,KHM,Chrey Vien,Prey Chhor,Kampong Cham,Cambodia,12513.928,0,0,11799.1,11799.1,11799.1,0,0,0.942877408276602,0.942877408276602,0.942877408276602
60702,607,6,KHM,Chroab,Santuk,Kampong Thom,Cambodia,5022.725,0,0,4480.537,4480.537,4480.537,0,0,0.892053019028515,0.892053019028515,0.892053019028515
60909,609,6,KHM,Chrolong,Taing Kouk,Kampong Thom,Cambodia,3572.06,0,0,3294.21,3294.21,3294.21,0,0,0.922215752255001,0.922215752255001,0.922215752255001
100302,1003,10,KHM,Chrouy Banteay,Prek Prasab,Kratie,Cambodia,2936.634,0,0,2936.634,2936.634,2936.634,0,0,1,1,1
121001,1210,12,KHM,Chrouy Changvar,Chraoy Chongvar,Phnom Penh,Cambodia,28233.123,0,0,28095.841,28095.841,28095.841,0,0,0.995137555275058,0.995137555275058,0.995137555275058
171201,1712,17,KHM,Chrouy Neang Nguon,Srei Snam,Siemreap,Cambodia,5651.183,0,0,5651.182,5651.182,5651.182,0,0,0.9999998230459,0.9999998230459,0.9999998230459
90301,903,9,KHM,Chrouy Pras,Kaoh Kong,Koh Kong,Cambodia,1112.771,0,0,1112.771,1112.771,1112.771,0,0,1,1,1
20206,202,2,KHM,Chrouy Sdau,Thma Koul,Battambang,Cambodia,7927.354,0,0,7927.353,7927.353,7927.353,0,0,0.999999873854504,0.999999873854504,0.999999873854504
90604,906,9,KHM,Chrouy Svay,Srae Ambel,Koh Kong,Cambodia,3051.344,0,0,2968.422,2968.422,2968.422,0,0,0.972824434085439,0.972824434085439,0.972824434085439
80402,804,8,KHM,Chrouy Ta Kaev,Kaoh Thum,Kandal,Cambodia,10939.029,0,0,10617.284,10617.284,10617.284,0,0,0.970587425995488,0.970587425995488,0.970587425995488
200304,2003,20,KHM,Chrung Popel,Rumduol,Svay Rieng,Cambodia,2922.593,0,0,2611.3,2611.3,2611.3,0,0,0.893487392873383,0.893487392873383,0.893487392873383
70702,707,7,KHM,Chum Kriel,Tuek Chhou,Kampot,Cambodia,9663.699,0,0,8735.285,8735.285,8735.285,0,0,0.903927678211004,0.903927678211004,0.903927678211004
250402,2504,25,KHM,Chumnik,Krouch Chhmar,Tboung Khmum,Cambodia,6831.868,0,0,6171.344,6171.344,6171.344,0,0,0.903317218658206,0.903317218658206,0.903317218658206
