ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP5_builtup_WSF19_exp,RP10_builtup_WSF19_exp,RP20_builtup_WSF19_exp,RP50_builtup_WSF19_exp,RP75_builtup_WSF19_exp,RP100_builtup_WSF19_exp,RP200_builtup_WSF19_exp,RP250_builtup_WSF19_exp,RP500_builtup_WSF19_exp,RP1000_builtup_WSF19_exp,RP5_builtup_WSF19_imp,RP10_builtup_WSF19_imp,RP20_builtup_WSF19_imp,RP50_builtup_WSF19_imp,RP75_builtup_WSF19_imp,RP100_builtup_WSF19_imp,RP200_builtup_WSF19_imp,RP250_builtup_WSF19_imp,RP500_builtup_WSF19_imp,RP1000_builtup_WSF19_imp,RP5_EAI,RP10_EAI,RP20_EAI,RP50_EAI,RP75_EAI,RP100_EAI,RP200_EAI,RP250_EAI,RP500_EAI,RP1000_EAI,builtup_WSF19_EAI,builtup_WSF19_EAI%
30806,308,3,KHM,Peam Prathnuoh,Kaoh Soutin,Kampong Cham,Cambodia,41.398,2.808,3.41,5.656,8.602,9.898,15.827,18.524,18.697,21.583,24.412,1.484,2.265,3.169,4.27,4.916,6.819,9.179,9.749,11.326,12.85,0.297,0.227,0.158,0.128,0.033,0.023,0.046,0.01,0.023,0.013,0.957,2.311
80504,805,8,KHM,Peam Reang,Leuk Daek,Kandal,Cambodia,76.269,0.0,0.0,0.0,10.807,12.1,14.023,15.397,16.186,20.003,23.542,0.0,0.0,0.0,2.135,2.67,3.027,3.697,3.943,4.685,5.398,0.0,0.0,0.0,0.064,0.018,0.01,0.018,0.004,0.009,0.005,0.129,0.169
140705,1407,14,KHM,Peam Ro,Peam Ro,Prey Veng,Cambodia,52.441,0.0,0.0,0.0,0.109,0.732,0.845,2.561,5.088,11.008,14.815,0.0,0.0,0.0,0.005,0.062,0.137,0.461,0.762,2.102,3.794,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.004,0.012,0.023
141306,1413,14,KHM,Pean Roung,Svay Antor,Prey Veng,Cambodia,92.467,0.17,1.766,8.8,13.667,14.974,15.609,17.21,17.521,18.989,19.878,0.01,0.085,0.44,0.849,1.003,1.102,1.338,1.409,1.637,1.849,0.002,0.008,0.022,0.025,0.007,0.004,0.007,0.001,0.003,0.002,0.081,0.088
50514,505,5,KHM,Peang Lvea,Odongk,Kampong Speu,Cambodia,98.855,0.0,0.0,0.041,0.041,0.041,0.041,0.041,0.041,0.197,0.197,0.0,0.0,0.002,0.004,0.005,0.006,0.008,0.008,0.014,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40507,405,4,KHM,Peani,Kampong Tralach,Kampong Chhnang,Cambodia,92.862,0.0,0.0,1.35,2.751,3.487,3.55,3.751,4.348,6.311,8.686,0.0,0.0,0.106,0.392,0.46,0.498,0.58,0.623,0.797,0.998,0.0,0.0,0.005,0.012,0.003,0.002,0.003,0.001,0.002,0.001,0.028,0.03
40108,401,4,KHM,Pech Changvar,Baribour,Kampong Chhnang,Cambodia,10.907,0.21,0.577,0.577,0.754,0.976,1.032,1.157,1.252,2.264,2.58,0.011,0.037,0.051,0.073,0.093,0.113,0.157,0.179,0.284,0.41,0.002,0.004,0.003,0.002,0.001,0.0,0.001,0.0,0.001,0.0,0.014,0.125
21102,211,2,KHM,Pech Chenda,Phnum Proek,Battambang,Cambodia,180.806,6.06,6.998,17.403,21.818,22.361,22.73,24.253,25.111,29.32,30.562,1.099,1.86,3.698,5.832,6.657,7.208,8.481,8.898,10.35,11.644,0.22,0.186,0.185,0.175,0.044,0.024,0.042,0.009,0.021,0.012,0.918,0.508
210502,2105,21,KHM,Pech Sar,Kaoh Andaet,Takeo,Cambodia,70.992,0.0,0.0,0.0,0.0,0.307,1.011,1.723,2.324,5.843,8.545,0.0,0.0,0.0,0.0,0.015,0.043,0.139,0.18,0.554,1.601,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.002,0.004,0.005
50304,503,5,KHM,Pechr Muni,Kong Pisei,Kampong Speu,Cambodia,65.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80811,808,8,KHM,Peuk,Angk Snuol,Kandal,Cambodia,208.009,4.833,19.963,48.059,73.487,83.03,90.293,104.808,110.344,117.809,128.244,0.311,1.677,6.451,12.489,14.755,16.509,21.3,23.074,27.689,31.612,0.062,0.168,0.323,0.375,0.098,0.055,0.106,0.023,0.055,0.032,1.297,0.624
250406,2504,25,KHM,Peus Muoy,Krouch Chhmar,Tboung Khmum,Cambodia,37.512,6.976,6.976,7.448,10.343,10.366,11.85,12.889,13.359,13.558,13.574,3.314,3.811,4.133,4.921,5.299,5.649,6.541,6.839,7.684,8.472,0.663,0.381,0.207,0.148,0.035,0.019,0.033,0.007,0.015,0.008,1.516,4.04
250407,2504,25,KHM,Peus Pir,Krouch Chhmar,Tboung Khmum,Cambodia,41.067,2.971,4.192,5.354,6.253,7.104,7.754,11.571,11.571,12.702,13.708,1.394,1.579,1.824,2.636,3.044,3.393,4.502,4.955,6.265,7.614,0.279,0.158,0.091,0.079,0.02,0.011,0.023,0.005,0.013,0.008,0.686,1.671
30106,301,3,KHM,Ph'av,Batheay,Kampong Cham,Cambodia,124.886,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.017,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220502,2205,22,KHM,Ph'av,Trapeang Prasat,Oddar Meanchey,Cambodia,30.522,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.379,0.585,0.962,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.014,0.031,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
60403,604,6,KHM,Phan Nheum,Prasat Ballangk,Kampong Thom,Cambodia,45.802,0.012,0.012,0.012,0.023,0.126,0.126,0.139,0.139,0.198,0.221,0.005,0.005,0.006,0.008,0.013,0.017,0.027,0.03,0.041,0.056,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005
60206,602,6,KHM,Phat Sanday,Kampong Svay,Kampong Thom,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50104,501,5,KHM,Pheakdei,Basedth,Kampong Speu,Cambodia,37.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50105,501,5,KHM,Pheari Mean Chey,Basedth,Kampong Speu,Cambodia,71.171,0.397,0.661,0.976,1.308,2.056,2.102,2.924,2.946,3.644,3.818,0.02,0.041,0.066,0.104,0.14,0.155,0.212,0.225,0.283,0.329,0.004,0.004,0.003,0.003,0.001,0.001,0.001,0.0,0.001,0.0,0.018,0.025
10801,108,1,KHM,Phkoam,Svay Chek,Banteay Meanchey,Cambodia,111.046,0.035,0.603,2.26,5.905,7.377,8.17,10.08,10.118,13.695,17.388,0.002,0.024,0.112,0.334,0.459,0.599,1.064,1.206,1.687,2.342,0.0,0.002,0.006,0.01,0.003,0.002,0.005,0.001,0.003,0.002,0.036,0.032
121405,1214,12,KHM,Phleung Chheh Roteh,Kamboul,Phnom Penh,Cambodia,129.628,0.0,0.0,0.0,0.0,0.0,0.0,7.179,12.225,16.445,19.312,0.0,0.0,0.0,0.0,0.0,0.0,0.607,1.034,2.251,3.743,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.005,0.004,0.012,0.009
20703,207,2,KHM,Phlov Meas,Rotonak Mondol,Battambang,Cambodia,32.633,0.023,0.228,0.487,0.561,0.561,0.643,1.134,1.134,1.359,1.686,0.012,0.124,0.168,0.255,0.286,0.311,0.432,0.481,0.62,0.854,0.002,0.012,0.008,0.008,0.002,0.001,0.002,0.0,0.001,0.001,0.039,0.118
40404,404,4,KHM,Phlov Tuk,Kampong Leaeng,Kampong Chhnang,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190103,1901,19,KHM,Phluk,Sesan,Stung Treng,Cambodia,48.487,5.701,9.313,9.802,9.972,10.867,10.986,11.249,11.249,13.594,14.536,2.537,4.958,6.595,7.882,8.343,8.67,9.349,9.531,10.417,11.376,0.507,0.496,0.33,0.236,0.056,0.029,0.047,0.01,0.021,0.011,1.742,3.593
90202,902,9,KHM,Phnhi Meas,Kiri Sakor,Koh Kong,Cambodia,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10606,106,1,KHM,Phniet,Serei Saophoan,Banteay Meanchey,Cambodia,57.593,0.023,10.322,21.748,42.12,45.803,46.92,48.379,49.237,50.586,52.573,0.001,0.967,2.592,6.914,9.558,11.212,14.57,15.539,18.305,20.924,0.0,0.097,0.13,0.207,0.064,0.037,0.073,0.016,0.037,0.021,0.681,1.182
120801,1208,12,KHM,Phnom Penh Thmei,Saensokh,Phnom Penh,Cambodia,558.536,0.0,0.0,243.046,423.873,464.211,477.109,514.461,517.627,517.759,517.759,0.0,0.0,94.61,198.588,236.558,260.055,306.141,319.397,350.771,375.138,0.0,0.0,4.73,5.958,1.577,0.867,1.531,0.319,0.702,0.375,16.059,2.875
70608,706,7,KHM,Phnom Prasat,Kampong Trach,Kampot,Cambodia,18.049,0.0,0.0,0.0,0.0,0.216,0.352,0.661,0.742,1.201,1.789,0.0,0.0,0.0,0.0,0.006,0.02,0.066,0.082,0.155,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006
50515,505,5,KHM,Phnom Touch,Odongk,Kampong Speu,Cambodia,166.678,0.0,0.012,0.079,0.13,0.13,0.13,0.142,0.142,0.328,0.328,0.0,0.001,0.004,0.01,0.014,0.016,0.022,0.024,0.041,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
80906,809,8,KHM,Phnum Bat,Ponhea Lueu,Kandal,Cambodia,93.644,0.0,0.0,0.0,0.181,0.806,1.346,2.085,3.439,3.917,4.843,0.0,0.0,0.0,0.039,0.141,0.276,0.661,0.843,1.299,1.772,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.001,0.003,0.002,0.012,0.012
10306,103,1,KHM,Phnum Dei,Phnum Srok,Banteay Meanchey,Cambodia,103.379,0.003,0.2,0.456,1.101,1.546,3.655,4.444,4.565,5.645,7.215,0.0,0.027,0.083,0.277,0.372,0.508,0.764,0.852,1.178,1.599,0.0,0.003,0.004,0.008,0.002,0.002,0.004,0.001,0.002,0.002,0.028,0.027
210407,2104,21,KHM,Phnum Den,Kiri Vong,Takeo,Cambodia,62.344,0.0,0.0,0.0,0.062,0.233,0.444,1.05,1.22,4.063,5.175,0.0,0.0,0.0,0.005,0.014,0.026,0.073,0.089,1.54,2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.006,0.01
160909,1609,16,KHM,Phnum Kok,Veun Sai,Ratanak Kiri,Cambodia,5.576,0.695,0.95,1.511,1.823,1.823,1.835,2.354,2.55,2.847,3.114,0.435,0.57,0.797,1.093,1.23,1.313,1.535,1.635,1.952,2.276,0.087,0.057,0.04,0.033,0.008,0.004,0.008,0.002,0.004,0.002,0.245,4.388
70108,701,7,KHM,Phnum Kong,Angkor Chey,Kampot,Cambodia,64.693,0.0,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.0,0.002,0.011,0.013,0.015,0.015,0.016,0.017,0.017,0.018,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002
10403,104,1,KHM,Phnum Lieb,Preah Netr Preah,Banteay Meanchey,Cambodia,200.14,10.62,16.758,21.091,24.568,28.816,35.406,42.75,44.73,53.853,58.696,0.642,1.106,1.654,2.404,2.864,3.509,4.935,5.394,7.13,9.098,0.128,0.111,0.083,0.072,0.019,0.012,0.025,0.005,0.014,0.009,0.478,0.239
130404,1304,13,KHM,Phnum Penh,Kuleaen,Preah Vihear,Cambodia,16.699,0.0,0.0,0.011,0.019,0.038,0.172,0.3,0.319,0.319,0.328,0.0,0.0,0.0,0.002,0.005,0.014,0.028,0.032,0.041,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
21101,211,2,KHM,Phnum Proek,Phnum Proek,Battambang,Cambodia,97.308,7.381,10.048,11.694,13.562,14.018,14.022,14.533,14.732,15.612,16.637,2.216,3.215,3.831,5.059,5.333,5.509,5.967,6.09,6.499,6.888,0.443,0.322,0.192,0.152,0.036,0.018,0.03,0.006,0.013,0.007,1.218,1.251
20106,201,2,KHM,Phnum Sampov,Banan,Battambang,Cambodia,136.557,0.109,1.528,3.755,4.33,4.602,5.429,6.379,6.869,9.646,13.228,0.013,0.09,0.264,0.522,0.637,0.731,0.975,1.064,1.36,1.726,0.003,0.009,0.013,0.016,0.004,0.002,0.005,0.001,0.003,0.002,0.057,0.042
130603,1306,13,KHM,Phnum Tbaeng Muoy,Sangkum Thmei,Preah Vihear,Cambodia,14.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130405,1304,13,KHM,Phnum Tbaeng Pir,Kuleaen,Preah Vihear,Cambodia,13.015,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.046,0.046,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.007,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01
10207,102,1,KHM,Phnum Touch,Mongkol Borei,Banteay Meanchey,Cambodia,131.1,11.686,19.743,25.861,31.678,33.499,35.954,41.49,43.216,46.121,51.001,1.913,3.916,5.846,8.088,8.916,9.534,11.002,11.489,12.993,14.722,0.383,0.392,0.292,0.243,0.059,0.032,0.055,0.011,0.026,0.015,1.507,1.15
50106,501,5,KHM,Phong,Basedth,Kampong Speu,Cambodia,42.269,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.612,0.612,0.082,0.101,0.116,0.133,0.139,0.144,0.154,0.157,0.168,0.178,0.016,0.01,0.006,0.004,0.001,0.0,0.001,0.0,0.0,0.0,0.039,0.093
40107,401,4,KHM,Phsar,Baribour,Kampong Chhnang,Cambodia,44.998,4.834,6.178,6.807,7.554,9.147,10.338,11.087,11.128,12.545,14.557,0.361,0.538,0.654,0.802,0.911,1.024,1.274,1.375,1.752,2.216,0.072,0.054,0.033,0.024,0.006,0.003,0.006,0.001,0.004,0.002,0.206,0.457
120209,1202,12,KHM,Phsar Chas,Doun Penh,Phnom Penh,Cambodia,13.359,0.0,0.0,0.0,0.0,1.537,2.473,3.982,4.854,5.638,6.371,0.0,0.0,0.0,0.0,0.139,0.326,0.989,1.242,1.888,2.519,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.001,0.004,0.003,0.014,0.108
40301,403,4,KHM,Phsar Chhnang,Kampong Chhnang,Kampong Chhnang,Cambodia,81.689,2.319,9.535,24.583,42.897,45.172,45.481,49.815,51.33,53.976,58.751,0.212,2.165,9.66,18.547,21.557,23.333,27.098,28.217,31.258,34.603,0.042,0.216,0.483,0.556,0.144,0.078,0.135,0.028,0.063,0.035,1.781,2.18
80911,809,8,KHM,Phsar Daek,Ponhea Lueu,Kandal,Cambodia,93.885,0.001,0.001,0.001,0.151,0.198,0.247,0.374,0.393,0.507,1.341,0.0,0.0,0.0,0.062,0.09,0.112,0.152,0.167,0.209,0.294,0.0,0.0,0.0,0.002,0.001,0.0,0.001,0.0,0.0,0.0,0.005,0.005
120409,1204,12,KHM,Phsar Daeum Kor,Tuol Kouk,Phnom Penh,Cambodia,56.084,0.0,0.0,0.0,0.0,1.937,6.041,11.953,12.858,19.652,26.061,0.0,0.0,0.0,0.0,0.096,0.67,1.749,2.165,4.234,6.962,0.0,0.0,0.0,0.0,0.001,0.002,0.009,0.002,0.008,0.007,0.029,0.052
120112,1201,12,KHM,Phsar Daeum Thkov,Chamkar Mon,Phnom Penh,Cambodia,92.737,0.0,0.0,33.152,65.099,73.986,73.986,73.986,73.986,73.986,73.986,0.0,0.0,3.392,16.106,25.047,45.994,60.877,62.107,64.212,65.537,0.0,0.0,0.17,0.483,0.167,0.153,0.304,0.062,0.128,0.066,1.534,1.654
120403,1204,12,KHM,Phsar Depou Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,42.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143,4.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002
120401,1204,12,KHM,Phsar Depou Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,40.422,0.0,0.0,0.0,0.0,0.0,0.65,2.06,2.853,6.093,13.48,0.0,0.0,0.0,0.0,0.0,0.04,0.232,0.368,1.114,2.492,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.002,0.006,0.016
120402,1204,12,KHM,Phsar Depou Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,17.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11003,110,1,KHM,Phsar Kandal,Paoy Paet,Banteay Meanchey,Cambodia,552.036,0.03,20.152,109.673,133.634,141.537,145.565,154.359,156.473,160.228,165.705,0.002,2.462,15.974,24.289,27.287,29.804,36.099,38.006,43.376,48.356,0.0,0.246,0.799,0.729,0.182,0.099,0.18,0.038,0.087,0.048,2.409,0.436
120205,1202,12,KHM,Phsar Kandal Ti Muoy,Doun Penh,Phnom Penh,Cambodia,26.434,0.0,0.0,0.881,8.654,10.931,14.043,18.886,18.886,19.856,19.856,0.0,0.0,0.07,1.802,3.025,4.011,6.463,7.24,9.271,10.867,0.0,0.0,0.003,0.054,0.02,0.013,0.032,0.007,0.019,0.011,0.16,0.605
120206,1202,12,KHM,Phsar Kandal Ti Pir,Doun Penh,Phnom Penh,Cambodia,20.948,0.0,0.0,0.0,0.0,0.0,0.0,0.877,2.065,4.448,6.528,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.204,0.694,1.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.016
120203,1202,12,KHM,Phsar Thmei Ti Bei,Doun Penh,Phnom Penh,Cambodia,44.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146,13.43,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,1.684,4.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.008,0.018
120201,1202,12,KHM,Phsar Thmei Ti Muoy,Doun Penh,Phnom Penh,Cambodia,21.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
120202,1202,12,KHM,Phsar Thmei Ti Pir,Doun Penh,Phnom Penh,Cambodia,17.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31406,314,3,KHM,Phteah Kandal,Srei Santhor,Kampong Cham,Cambodia,32.732,0.497,1.095,2.288,4.63,5.394,5.519,6.967,7.853,9.159,11.118,0.166,0.413,0.823,1.641,2.012,2.374,3.164,3.395,4.003,4.644,0.033,0.041,0.041,0.049,0.013,0.008,0.016,0.003,0.008,0.005,0.218,0.666
150504,1505,15,KHM,Phteah Prey,Pursat,Pursat,Cambodia,245.248,120.207,173.033,192.493,209.269,215.244,217.902,221.023,221.14,222.758,225.491,14.082,48.298,67.612,79.249,82.437,84.449,90.288,92.374,98.703,105.177,2.816,4.83,3.381,2.377,0.55,0.281,0.451,0.092,0.197,0.105,15.082,6.15
150702,1507,15,KHM,Phteah Rung,Ta Lou,Pursat,Cambodia,84.157,6.895,7.731,16.518,20.764,22.232,24.093,31.318,36.383,48.741,54.676,0.436,0.616,2.25,5.112,6.269,7.119,9.719,11.027,15.341,20.475,0.087,0.062,0.112,0.153,0.042,0.024,0.049,0.011,0.031,0.02,0.591,0.702
10703,107,1,KHM,Phum Thmei,Thma Puok,Banteay Meanchey,Cambodia,96.079,0.0,0.273,0.777,12.724,16.285,19.654,25.519,26.535,33.852,41.289,0.0,0.023,0.059,1.322,1.806,2.185,3.034,3.283,4.23,5.259,0.0,0.002,0.003,0.04,0.012,0.007,0.015,0.003,0.008,0.005,0.096,0.1
80208,802,8,KHM,Phum Thum,Kien Svay,Kandal,Cambodia,125.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,10.595,26.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.575,4.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.008,0.006
80608,806,8,KHM,Phum Thum,Lvea Aem,Kandal,Cambodia,14.974,0.0,0.0,1.121,1.284,1.307,1.334,2.145,2.402,3.188,5.164,0.0,0.0,0.172,0.35,0.44,0.531,0.767,0.872,1.274,1.885,0.0,0.0,0.009,0.01,0.003,0.002,0.004,0.001,0.003,0.002,0.033,0.22
180102,1801,18,KHM,Pir,Preah Sihanouk,Preah Sihanouk,Cambodia,154.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50705,507,5,KHM,Pneay,Samraong Tong,Kampong Speu,Cambodia,96.18,0.488,0.642,0.74,1.508,1.701,1.956,1.966,1.966,2.035,2.559,0.049,0.06,0.074,0.108,0.128,0.146,0.177,0.187,0.218,0.278,0.01,0.006,0.004,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.026,0.027
60706,607,6,KHM,Pnov,Santuk,Kampong Thom,Cambodia,14.725,0.0,1.045,7.741,9.701,10.663,10.663,10.837,11.053,11.459,12.08,0.0,0.153,1.262,2.102,2.39,2.581,3.037,3.19,3.71,4.281,0.0,0.015,0.063,0.063,0.016,0.009,0.015,0.003,0.007,0.004,0.196,1.331
141204,1412,14,KHM,Pnov Ti Muoy,Sithor Kandal,Prey Veng,Cambodia,46.667,0.0,0.0,0.0,2.105,4.542,4.867,7.13,7.997,12.233,17.005,0.0,0.0,0.0,0.379,1.124,1.61,2.677,3.006,4.103,5.669,0.0,0.0,0.0,0.011,0.007,0.005,0.013,0.003,0.008,0.006,0.054,0.117
141205,1412,14,KHM,Pnov Ti Pir,Sithor Kandal,Prey Veng,Cambodia,23.965,0.0,0.0,0.0,2.935,3.192,3.192,5.078,6.742,14.93,17.444,0.0,0.0,0.0,0.401,0.97,1.319,1.905,2.193,3.668,5.768,0.0,0.0,0.0,0.012,0.006,0.004,0.01,0.002,0.007,0.006,0.048,0.199
160901,1609,16,KHM,Pong,Veun Sai,Ratanak Kiri,Cambodia,15.495,3.859,5.312,7.442,10.239,11.537,12.025,12.704,13.051,13.54,13.987,1.712,2.898,4.015,5.749,6.621,7.254,8.592,9.012,10.228,11.366,0.342,0.29,0.201,0.172,0.044,0.024,0.043,0.009,0.02,0.011,1.157,7.47
120507,1205,12,KHM,Pong Tuek,Dangkao,Phnom Penh,Cambodia,163.547,0.0,0.0,7.546,51.211,57.281,88.434,121.547,123.698,130.486,133.86,0.0,0.0,0.456,8.953,11.937,18.832,30.711,33.168,40.299,47.31,0.0,0.0,0.023,0.269,0.08,0.063,0.154,0.033,0.081,0.047,0.748,0.458
200307,2003,20,KHM,Pong Tuek,Rumduol,Svay Rieng,Cambodia,56.127,0.909,1.979,2.588,2.71,2.756,2.848,3.048,3.059,3.589,4.568,0.048,0.139,0.228,0.312,0.342,0.364,0.413,0.426,0.481,0.573,0.01,0.014,0.011,0.009,0.002,0.001,0.002,0.0,0.001,0.001,0.052,0.092
230103,2301,23,KHM,Pong Tuek,Damnak Chang'aeur,Kep,Cambodia,42.984,0.084,0.085,0.085,0.085,0.085,0.085,0.085,0.143,0.162,0.162,0.007,0.01,0.012,0.015,0.016,0.017,0.018,0.02,0.023,0.026,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009
30807,308,3,KHM,Pongro,Kaoh Soutin,Kampong Cham,Cambodia,15.076,0.009,0.465,1.553,3.367,3.826,5.554,6.862,7.269,8.598,9.215,0.004,0.115,0.407,0.994,1.35,1.749,2.594,2.844,3.549,4.179,0.001,0.012,0.02,0.03,0.009,0.006,0.013,0.003,0.007,0.004,0.104,0.693
40607,406,4,KHM,Pongro,Rolea B'ier,Kampong Chhnang,Cambodia,109.715,0.0,0.0,1.14,2.62,3.371,3.455,3.978,3.99,4.35,4.35,0.0,0.0,0.124,0.432,0.524,0.575,0.691,0.719,0.809,0.88,0.0,0.0,0.006,0.013,0.003,0.002,0.003,0.001,0.002,0.001,0.031,0.028
60913,609,6,KHM,Pongro,Taing Kouk,Kampong Thom,Cambodia,60.486,0.0,0.0,0.087,0.179,0.179,0.191,0.284,0.284,0.284,0.291,0.0,0.0,0.002,0.009,0.011,0.012,0.019,0.02,0.024,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
100107,1001,10,KHM,Pongro,Chhloung,Kratie,Cambodia,55.301,15.523,16.847,18.103,23.405,24.873,26.918,34.606,37.419,40.571,41.474,7.41,8.693,9.739,11.365,12.2,12.854,14.78,15.548,17.937,20.413,1.482,0.869,0.487,0.341,0.081,0.043,0.074,0.016,0.036,0.02,3.449,6.237
220304,2203,22,KHM,Pongro,Chong Kal,Oddar Meanchey,Cambodia,36.91,0.55,0.691,1.444,1.558,2.113,2.113,3.066,3.484,4.222,4.263,0.046,0.099,0.163,0.245,0.297,0.325,0.427,0.464,0.581,0.682,0.009,0.01,0.008,0.007,0.002,0.001,0.002,0.0,0.001,0.001,0.042,0.114
