ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP10_builtup_WSF19_C6,RP10_builtup_WSF19_C5,RP10_builtup_WSF19_C4,RP10_builtup_WSF19_C3,RP10_builtup_WSF19_C2,RP10_builtup_WSF19_C1,RP10_builtup_WSF19_C0,RP10_builtup_WSF19_C6_EAE,RP10_builtup_WSF19_C5_EAE,RP10_builtup_WSF19_C4_EAE,RP10_builtup_WSF19_C3_EAE,RP10_builtup_WSF19_C2_EAE,RP10_builtup_WSF19_C1_EAE,RP10_builtup_WSF19_C0_EAE,RP20_builtup_WSF19_C6,RP20_builtup_WSF19_C5,RP20_builtup_WSF19_C4,RP20_builtup_WSF19_C3,RP20_builtup_WSF19_C2,RP20_builtup_WSF19_C1,RP20_builtup_WSF19_C0,RP20_builtup_WSF19_C6_EAE,RP20_builtup_WSF19_C5_EAE,RP20_builtup_WSF19_C4_EAE,RP20_builtup_WSF19_C3_EAE,RP20_builtup_WSF19_C2_EAE,RP20_builtup_WSF19_C1_EAE,RP20_builtup_WSF19_C0_EAE,RP50_builtup_WSF19_C6,RP50_builtup_WSF19_C5,RP50_builtup_WSF19_C4,RP50_builtup_WSF19_C3,RP50_builtup_WSF19_C2,RP50_builtup_WSF19_C1,RP50_builtup_WSF19_C0,RP50_builtup_WSF19_C6_EAE,RP50_builtup_WSF19_C5_EAE,RP50_builtup_WSF19_C4_EAE,RP50_builtup_WSF19_C3_EAE,RP50_builtup_WSF19_C2_EAE,RP50_builtup_WSF19_C1_EAE,RP50_builtup_WSF19_C0_EAE,RP100_builtup_WSF19_C6,RP100_builtup_WSF19_C5,RP100_builtup_WSF19_C4,RP100_builtup_WSF19_C3,RP100_builtup_WSF19_C2,RP100_builtup_WSF19_C1,RP100_builtup_WSF19_C0,RP100_builtup_WSF19_C6_EAE,RP100_builtup_WSF19_C5_EAE,RP100_builtup_WSF19_C4_EAE,RP100_builtup_WSF19_C3_EAE,RP100_builtup_WSF19_C2_EAE,RP100_builtup_WSF19_C1_EAE,RP100_builtup_WSF19_C0_EAE,RP200_builtup_WSF19_C6,RP200_builtup_WSF19_C5,RP200_builtup_WSF19_C4,RP200_builtup_WSF19_C3,RP200_builtup_WSF19_C2,RP200_builtup_WSF19_C1,RP200_builtup_WSF19_C0,RP200_builtup_WSF19_C6_EAE,RP200_builtup_WSF19_C5_EAE,RP200_builtup_WSF19_C4_EAE,RP200_builtup_WSF19_C3_EAE,RP200_builtup_WSF19_C2_EAE,RP200_builtup_WSF19_C1_EAE,RP200_builtup_WSF19_C0_EAE,RP500_builtup_WSF19_C6,RP500_builtup_WSF19_C5,RP500_builtup_WSF19_C4,RP500_builtup_WSF19_C3,RP500_builtup_WSF19_C2,RP500_builtup_WSF19_C1,RP500_builtup_WSF19_C0,RP500_builtup_WSF19_C6_EAE,RP500_builtup_WSF19_C5_EAE,RP500_builtup_WSF19_C4_EAE,RP500_builtup_WSF19_C3_EAE,RP500_builtup_WSF19_C2_EAE,RP500_builtup_WSF19_C1_EAE,RP500_builtup_WSF19_C0_EAE,builtup_WSF19_C6_EAE,builtup_WSF19_C5_EAE,builtup_WSF19_C4_EAE,builtup_WSF19_C3_EAE,builtup_WSF19_C2_EAE,builtup_WSF19_C1_EAE,builtup_WSF19_C0_EAE,builtup_WSF19_C6_EAE%,builtup_WSF19_C5_EAE%,builtup_WSF19_C4_EAE%,builtup_WSF19_C3_EAE%,builtup_WSF19_C2_EAE%,builtup_WSF19_C1_EAE%,builtup_WSF19_C0_EAE%
141201,1412,14,KHM,Ampil Krau,Sithor Kandal,Prey Veng,Cambodia,45.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.375,44.375,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.0,0.0,0.0,0.0,0.0,44.375,44.375,0.0,0.0,0.0,0.0,0.0,0.133,0.133,0.0,0.0,0.0,0.0,0.0,0.355,0.355,0.0,0.0,0.0,0.0,0.0,0.777,0.777
20405,204,2,KHM,Ampil Pram Daeum,Bavel,Battambang,Cambodia,119.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.654,113.654,0.0,0.0,0.0,0.0,0.0,0.341,0.341,0.0,0.0,0.0,0.0,0.0,0.341,0.341,0.0,0.0,0.0,0.0,0.0,0.285,0.285
250301,2503,25,KHM,Ampil Ta Pok,Ou Reang Ov,Tboung Khmum,Cambodia,110.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.749,92.749,0.0,0.0,0.0,0.0,0.0,0.464,0.464,0.0,0.0,0.0,0.0,0.0,92.749,92.749,0.0,0.0,0.0,0.0,0.0,0.278,0.278,0.0,0.0,0.0,0.0,0.0,0.742,0.742,0.0,0.0,0.0,0.0,0.0,0.669,0.669
40501,405,4,KHM,Ampil Tuek,Kampong Tralach,Kampong Chhnang,Cambodia,49.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667,5.667,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.0,0.0,0.0,0.0,46.519,46.519,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.168,0.168,0.0,0.0,0.0,0.0,0.0,0.336,0.336
80101,801,8,KHM,Ampov Prey,Kandal Stueng,Kandal,Cambodia,76.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.266,70.266,0.0,0.0,0.0,0.0,0.0,0.351,0.351,0.0,0.0,0.0,0.0,0.0,70.266,70.266,0.0,0.0,0.0,0.0,0.0,0.211,0.211,0.0,0.0,0.0,0.0,0.0,0.562,0.562,0.0,0.0,0.0,0.0,0.0,0.736,0.736
20702,207,2,KHM,Andaeuk Haeb,Rotonak Mondol,Battambang,Cambodia,18.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714,18.714,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.298,0.298
70804,708,7,KHM,Andoung Khmer,Kampot,Kampot,Cambodia,132.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.969,104.969,0.0,0.0,0.0,0.0,0.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,104.969,104.969,0.0,0.0,0.0,0.0,0.0,0.525,0.525,0.0,0.0,0.0,0.0,104.969,104.969,104.969,0.0,0.0,0.0,0.0,0.315,0.315,0.315,0.0,0.0,0.0,0.0,0.315,1.889,1.889,0.0,0.0,0.0,0.0,0.238,1.428,1.428
60912,609,6,KHM,Andoung Pou,Taing Kouk,Kampong Thom,Cambodia,51.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.679,44.679,0.0,0.0,0.0,0.0,0.0,0.134,0.134,0.0,0.0,0.0,0.0,0.0,0.134,0.134,0.0,0.0,0.0,0.0,0.0,0.262,0.262
200402,2004,20,KHM,Andoung Pou,Romeas Haek,Svay Rieng,Cambodia,30.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.997,28.997,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,28.997,28.997,0.0,0.0,0.0,0.0,0.0,0.145,0.145,0.0,0.0,0.0,0.0,0.0,28.997,28.997,0.0,0.0,0.0,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0,0.0,0.522,0.522,0.0,0.0,0.0,0.0,0.0,1.724,1.724
40601,406,4,KHM,Andoung Snay,Rolea B'ier,Kampong Chhnang,Cambodia,86.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.353,75.353,0.0,0.0,0.0,0.0,0.0,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.261,0.261
180201,1802,18,KHM,Andoung Thma,Prey Nob,Preah Sihanouk,Cambodia,46.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.486,45.486,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.0,0.0,0.0,0.0,45.486,45.486,0.0,0.0,0.0,0.0,0.0,0.227,0.227,0.0,0.0,0.0,0.0,45.486,45.486,45.486,0.0,0.0,0.0,0.0,0.136,0.136,0.136,0.0,0.0,0.0,0.0,0.136,0.819,0.819,0.0,0.0,0.0,0.0,0.292,1.753,1.753
200403,2004,20,KHM,Andoung Trabaek,Romeas Haek,Svay Rieng,Cambodia,34.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.939,32.939,0.0,0.0,0.0,0.0,0.0,0.329,0.329,0.0,0.0,0.0,0.0,0.0,32.939,32.939,0.0,0.0,0.0,0.0,0.0,0.165,0.165,0.0,0.0,0.0,0.0,0.0,32.939,32.939,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.593,0.593,0.0,0.0,0.0,0.0,0.0,1.701,1.701
90101,901,9,KHM,Andoung Tuek,Botum Sakor,Koh Kong,Cambodia,33.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.896,32.896,0.0,0.0,0.0,0.0,0.0,0.329,0.329,0.0,0.0,0.0,0.0,0.0,32.896,32.896,0.0,0.0,0.0,0.0,0.0,0.164,0.164,0.0,0.0,0.0,0.0,0.0,32.896,32.896,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.592,0.592,0.0,0.0,0.0,0.0,0.0,1.754,1.754
70609,706,7,KHM,Ang Sophy,Kampong Trach,Kampot,Cambodia,35.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.586,33.586,0.0,0.0,0.0,0.0,0.0,0.336,0.336,0.0,0.0,0.0,0.0,0.0,33.586,33.586,0.0,0.0,0.0,0.0,0.0,0.168,0.168,0.0,0.0,0.0,0.0,33.586,33.586,33.586,0.0,0.0,0.0,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,0.101,0.605,0.605,0.0,0.0,0.0,0.0,0.286,1.719,1.719
211006,2110,21,KHM,Angk Kaev,Treang,Takeo,Cambodia,19.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.983,18.983,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,18.983,18.983,0.0,0.0,0.0,0.0,0.0,0.095,0.095,0.0,0.0,0.0,0.0,0.0,18.983,18.983,0.0,0.0,0.0,0.0,0.0,0.057,0.057,0.0,0.0,0.0,0.0,0.0,0.342,0.342,0.0,0.0,0.0,0.0,0.0,1.787,1.787
211002,2110,21,KHM,Angk Khnor,Treang,Takeo,Cambodia,35.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.018,35.018,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,35.018,35.018,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0,35.018,35.018,0.0,0.0,0.0,0.0,0.0,0.105,0.105,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,1.773,1.773
70101,701,7,KHM,Angk Phnum Touch,Angkor Chey,Kampot,Cambodia,21.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.116,19.116,0.0,0.0,0.0,0.0,0.0,0.191,0.191,0.0,0.0,0.0,0.0,0.0,19.116,19.116,0.0,0.0,0.0,0.0,0.0,0.096,0.096,0.0,0.0,0.0,0.0,0.0,19.116,19.116,0.0,0.0,0.0,0.0,0.0,0.057,0.057,0.0,0.0,0.0,0.0,0.0,0.344,0.344,0.0,0.0,0.0,0.0,0.0,1.575,1.575
50301,503,5,KHM,Angk Popel,Kong Pisei,Kampong Speu,Cambodia,108.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.02,98.02,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.0,98.02,98.02,0.0,0.0,0.0,0.0,0.0,0.294,0.294,0.0,0.0,0.0,0.0,0.0,0.784,0.784,0.0,0.0,0.0,0.0,0.0,0.723,0.723
210401,2104,21,KHM,Angk Prasat,Kiri Vong,Takeo,Cambodia,53.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.069,49.069,0.0,0.0,0.0,0.0,0.0,0.491,0.491,0.0,0.0,0.0,0.0,0.0,49.069,49.069,0.0,0.0,0.0,0.0,0.0,0.245,0.245,0.0,0.0,0.0,0.0,0.0,49.069,49.069,0.0,0.0,0.0,0.0,0.0,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.883,0.883,0.0,0.0,0.0,0.0,0.0,1.657,1.657
200404,2004,20,KHM,Angk Prasrae,Romeas Haek,Svay Rieng,Cambodia,43.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.958,41.958,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,41.958,41.958,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,41.958,41.958,0.0,0.0,0.0,0.0,0.0,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.755,0.755,0.0,0.0,0.0,0.0,0.0,1.739,1.739
70509,705,7,KHM,Angk Romeas,Dang Tong,Kampot,Cambodia,19.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.657,13.657,0.0,0.0,0.0,0.0,0.0,0.137,0.137,0.0,0.0,0.0,0.0,0.0,13.657,13.657,0.0,0.0,0.0,0.0,0.0,0.068,0.068,0.0,0.0,0.0,0.0,11.496,13.657,13.657,0.0,0.0,0.0,0.0,0.034,0.041,0.041,0.0,0.0,0.0,0.0,0.034,0.246,0.246,0.0,0.0,0.0,0.0,0.177,1.265,1.265
210901,2109,21,KHM,Angk Ta Saom,Tram Kak,Takeo,Cambodia,141.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.92,136.92,0.0,0.0,0.0,0.0,0.0,1.369,1.369,0.0,0.0,0.0,0.0,0.0,136.92,136.92,0.0,0.0,0.0,0.0,0.0,0.685,0.685,0.0,0.0,0.0,0.0,0.0,136.92,136.92,0.0,0.0,0.0,0.0,0.0,0.411,0.411,0.0,0.0,0.0,0.0,0.0,2.465,2.465,0.0,0.0,0.0,0.0,0.0,1.736,1.736
200501,2005,20,KHM,Angk Ta Sou,Svay Chrum,Svay Rieng,Cambodia,21.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.535,20.535,0.0,0.0,0.0,0.0,0.0,0.205,0.205,0.0,0.0,0.0,0.0,0.0,20.535,20.535,0.0,0.0,0.0,0.0,0.0,0.103,0.103,0.0,0.0,0.0,0.0,0.0,20.535,20.535,0.0,0.0,0.0,0.0,0.0,0.062,0.062,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,1.719,1.719
210601,2106,21,KHM,Angkanh,Prey Kabbas,Takeo,Cambodia,52.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.387,52.387,0.0,0.0,0.0,0.0,0.0,0.524,0.524,0.0,0.0,0.0,0.0,0.0,52.387,52.387,0.0,0.0,0.0,0.0,0.0,0.262,0.262,0.0,0.0,0.0,0.0,0.0,52.387,52.387,0.0,0.0,0.0,0.0,0.0,0.157,0.157,0.0,0.0,0.0,0.0,0.0,0.943,0.943,0.0,0.0,0.0,0.0,0.0,1.8,1.8
211001,2110,21,KHM,Angkanh,Treang,Takeo,Cambodia,44.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.777,43.777,0.0,0.0,0.0,0.0,0.0,0.438,0.438,0.0,0.0,0.0,0.0,0.0,43.777,43.777,0.0,0.0,0.0,0.0,0.0,0.219,0.219,0.0,0.0,0.0,0.0,0.0,43.777,43.777,0.0,0.0,0.0,0.0,0.0,0.131,0.131,0.0,0.0,0.0,0.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0,0.0,1.756,1.756
230101,2301,23,KHM,Angkaol,Damnak Chang'aeur,Kep,Cambodia,25.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.977,10.977,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,10.977,10.977,0.0,0.0,0.0,0.0,0.0,0.055,0.055,0.0,0.0,0.0,0.0,10.977,10.977,10.977,0.0,0.0,0.0,0.0,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.033,0.198,0.198,0.0,0.0,0.0,0.0,0.13,0.779,0.779
140601,1406,14,KHM,Angkor Angk,Peam Chor,Prey Veng,Cambodia,18.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.633,16.633,0.0,0.0,0.0,0.0,0.0,0.166,0.166,0.0,0.0,0.0,0.0,0.0,16.633,16.633,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,16.633,16.633,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.299,0.299,0.0,0.0,0.0,0.0,0.0,1.638,1.638
21002,210,2,KHM,Angkor Ban,Sampov Lun,Battambang,Cambodia,35.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.492,20.492,0.0,0.0,0.0,0.0,0.0,0.061,0.061,0.0,0.0,0.0,0.0,0.0,0.061,0.061,0.0,0.0,0.0,0.0,0.0,0.172,0.172
30701,307,3,KHM,Angkor Ban,Kang Meas,Kampong Cham,Cambodia,59.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.623,59.623,0.0,0.0,0.0,0.0,0.0,0.298,0.298,0.0,0.0,0.0,0.0,0.0,59.623,59.623,0.0,0.0,0.0,0.0,0.0,0.179,0.179,0.0,0.0,0.0,0.0,0.0,0.477,0.477,0.0,0.0,0.0,0.0,0.0,0.797,0.797
