ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
141201,1412,14,KHM,Ampil Krau,Sithor Kandal,Prey Veng,Cambodia,5899.683,5562.547,5562.547,5562.547,5562.547,5562.547,1112.509,1112.509,1112.509,1112.509,1112.509,5562.547,5562.547,5562.547,5562.547,5562.547,834.382,834.382,834.382,834.382,834.382,5562.547,5562.547,5562.547,5562.547,5562.547,222.502,222.502,222.502,222.502,222.502,2169.393,2169.393,2169.393,2169.393,2169.393,36.771,36.771,36.771,36.771,36.771
20405,204,2,KHM,Ampil Pram Daeum,Bavel,Battambang,Cambodia,41635.859,41353.54,41353.54,41353.54,41353.54,41353.54,8270.708,8270.708,8270.708,8270.708,8270.708,41353.54,41353.54,41353.54,41353.54,41353.54,6203.031,6203.031,6203.031,6203.031,6203.031,41353.54,41353.54,41353.54,41353.54,41353.54,1654.142,1654.142,1654.142,1654.142,1654.142,16127.881,16127.881,16127.881,16127.881,16127.881,38.736,38.736,38.736,38.736,38.736
250301,2503,25,KHM,Ampil Ta Pok,Ou Reang Ov,Tboung Khmum,Cambodia,10383.107,9674.955,9674.955,9674.955,9674.955,9674.955,1934.991,1934.991,1934.991,1934.991,1934.991,9674.955,9674.955,9674.955,9674.955,9674.955,1451.243,1451.243,1451.243,1451.243,1451.243,9674.955,9674.955,9674.955,9674.955,9674.955,386.998,386.998,386.998,386.998,386.998,3773.233,3773.233,3773.233,3773.233,3773.233,36.34,36.34,36.34,36.34,36.34
40501,405,4,KHM,Ampil Tuek,Kampong Tralach,Kampong Chhnang,Cambodia,10519.1,10053.832,10053.832,10053.832,10053.832,10053.832,2010.766,2010.766,2010.766,2010.766,2010.766,10053.832,10053.832,10053.832,10053.832,10053.832,1508.075,1508.075,1508.075,1508.075,1508.075,10053.832,10053.832,10053.832,10053.832,10053.832,402.153,402.153,402.153,402.153,402.153,3920.994,3920.994,3920.994,3920.994,3920.994,37.275,37.275,37.275,37.275,37.275
80101,801,8,KHM,Ampov Prey,Kandal Stueng,Kandal,Cambodia,8708.492,8050.095,8050.095,8050.095,8050.095,8050.095,1610.019,1610.019,1610.019,1610.019,1610.019,8050.095,8050.095,8050.095,8050.095,8050.095,1207.514,1207.514,1207.514,1207.514,1207.514,8050.095,8050.095,8050.095,8050.095,8050.095,322.004,322.004,322.004,322.004,322.004,3139.537,3139.537,3139.537,3139.537,3139.537,36.051,36.051,36.051,36.051,36.051
20702,207,2,KHM,Andaeuk Haeb,Rotonak Mondol,Battambang,Cambodia,5932.703,5724.27,5724.27,5724.27,5724.27,5724.27,1144.854,1144.854,1144.854,1144.854,1144.854,5724.27,5724.27,5724.27,5724.27,5724.27,858.64,858.64,858.64,858.64,858.64,5724.27,5724.27,5724.27,5724.27,5724.27,228.971,228.971,228.971,228.971,228.971,2232.465,2232.465,2232.465,2232.465,2232.465,37.63,37.63,37.63,37.63,37.63
70804,708,7,KHM,Andoung Khmer,Kampot,Kampot,Cambodia,9987.908,0.0,9523.859,9523.859,9523.859,9523.859,0.0,1904.772,1904.772,1904.772,1904.772,0.0,9523.859,9523.859,9523.859,9523.859,0.0,1428.579,1428.579,1428.579,1428.579,9286.127,9523.859,9523.859,9523.859,9523.859,371.445,380.954,380.954,380.954,380.954,371.445,3714.305,3714.305,3714.305,3714.305,3.719,37.188,37.188,37.188,37.188
60912,609,6,KHM,Andoung Pou,Taing Kouk,Kampong Thom,Cambodia,5158.762,4648.333,4648.333,4648.333,4648.333,4648.333,929.667,929.667,929.667,929.667,929.667,4648.333,4648.333,4648.333,4648.333,4648.333,697.25,697.25,697.25,697.25,697.25,4648.333,4648.333,4648.333,4648.333,4648.333,185.933,185.933,185.933,185.933,185.933,1812.85,1812.85,1812.85,1812.85,1812.85,35.141,35.141,35.141,35.141,35.141
200402,2004,20,KHM,Andoung Pou,Romeas Haek,Svay Rieng,Cambodia,4228.562,4130.013,4130.013,4130.013,4130.013,4130.013,826.003,826.003,826.003,826.003,826.003,4130.013,4130.013,4130.013,4130.013,4130.013,619.502,619.502,619.502,619.502,619.502,4130.013,4130.013,4130.013,4130.013,4130.013,165.201,165.201,165.201,165.201,165.201,1610.705,1610.705,1610.705,1610.705,1610.705,38.091,38.091,38.091,38.091,38.091
40601,406,4,KHM,Andoung Snay,Rolea B'ier,Kampong Chhnang,Cambodia,8207.354,7770.886,7770.886,7770.886,7770.886,7770.886,1554.177,1554.177,1554.177,1554.177,1554.177,7770.886,7770.886,7770.886,7770.886,7770.886,1165.633,1165.633,1165.633,1165.633,1165.633,7770.886,7770.886,7770.886,7770.886,7770.886,310.835,310.835,310.835,310.835,310.835,3030.646,3030.646,3030.646,3030.646,3030.646,36.926,36.926,36.926,36.926,36.926
180201,1802,18,KHM,Andoung Thma,Prey Nob,Preah Sihanouk,Cambodia,5671.214,0.0,5439.397,5439.397,5439.397,5439.397,0.0,1087.879,1087.879,1087.879,1087.879,5330.664,5439.397,5439.397,5439.397,5439.397,799.6,815.91,815.91,815.91,815.91,5439.397,5439.397,5439.397,5439.397,5439.397,217.576,217.576,217.576,217.576,217.576,1017.176,2121.365,2121.365,2121.365,2121.365,17.936,37.406,37.406,37.406,37.406
200403,2004,20,KHM,Andoung Trabaek,Romeas Haek,Svay Rieng,Cambodia,6016.929,6016.929,6016.929,6016.929,6016.929,6016.929,1203.386,1203.386,1203.386,1203.386,1203.386,6016.929,6016.929,6016.929,6016.929,6016.929,902.539,902.539,902.539,902.539,902.539,6016.929,6016.929,6016.929,6016.929,6016.929,240.677,240.677,240.677,240.677,240.677,2346.602,2346.602,2346.602,2346.602,2346.602,39.0,39.0,39.0,39.0,39.0
90101,901,9,KHM,Andoung Tuek,Botum Sakor,Koh Kong,Cambodia,4527.088,3814.37,3814.37,3814.37,3814.37,3814.37,762.874,762.874,762.874,762.874,762.874,3814.37,3814.37,3814.37,3814.37,3814.37,572.155,572.155,572.155,572.155,572.155,3814.37,3814.37,3814.37,3814.37,3814.37,152.575,152.575,152.575,152.575,152.575,1487.604,1487.604,1487.604,1487.604,1487.604,32.86,32.86,32.86,32.86,32.86
70609,706,7,KHM,Ang Sophy,Kampong Trach,Kampot,Cambodia,3817.7,3695.064,3695.064,3695.064,3695.064,3695.064,739.013,739.013,739.013,739.013,739.013,3695.064,3695.064,3695.064,3695.064,3695.064,554.26,554.26,554.26,554.26,554.26,3695.064,3695.064,3695.064,3695.064,3695.064,147.803,147.803,147.803,147.803,147.803,1441.075,1441.075,1441.075,1441.075,1441.075,37.747,37.747,37.747,37.747,37.747
211006,2110,21,KHM,Angk Kaev,Treang,Takeo,Cambodia,3726.479,3726.479,3726.479,3726.479,3726.479,3726.479,745.296,745.296,745.296,745.296,745.296,3726.479,3726.479,3726.479,3726.479,3726.479,558.972,558.972,558.972,558.972,558.972,3726.479,3726.479,3726.479,3726.479,3726.479,149.059,149.059,149.059,149.059,149.059,1453.327,1453.327,1453.327,1453.327,1453.327,39.0,39.0,39.0,39.0,39.0
211002,2110,21,KHM,Angk Khnor,Treang,Takeo,Cambodia,3753.406,3564.936,3564.936,3564.936,3564.936,3564.936,712.987,712.987,712.987,712.987,712.987,3564.936,3564.936,3564.936,3564.936,3564.936,534.74,534.74,534.74,534.74,534.74,3564.936,3564.936,3564.936,3564.936,3564.936,142.597,142.597,142.597,142.597,142.597,1390.325,1390.325,1390.325,1390.325,1390.325,37.042,37.042,37.042,37.042,37.042
70101,701,7,KHM,Angk Phnum Touch,Angkor Chey,Kampot,Cambodia,3326.993,2989.068,2989.068,2989.068,2989.068,2989.068,597.814,597.814,597.814,597.814,597.814,2989.068,2989.068,2989.068,2989.068,2989.068,448.36,448.36,448.36,448.36,448.36,2989.068,2989.068,2989.068,2989.068,2989.068,119.563,119.563,119.563,119.563,119.563,1165.737,1165.737,1165.737,1165.737,1165.737,35.039,35.039,35.039,35.039,35.039
50301,503,5,KHM,Angk Popel,Kong Pisei,Kampong Speu,Cambodia,6374.298,5856.931,5856.931,5856.931,5856.931,5856.931,1171.386,1171.386,1171.386,1171.386,1171.386,5856.931,5856.931,5856.931,5856.931,5856.931,878.54,878.54,878.54,878.54,878.54,5856.931,5856.931,5856.931,5856.931,5856.931,234.277,234.277,234.277,234.277,234.277,2284.203,2284.203,2284.203,2284.203,2284.203,35.835,35.835,35.835,35.835,35.835
210401,2104,21,KHM,Angk Prasat,Kiri Vong,Takeo,Cambodia,5972.312,5660.345,5660.345,5660.345,5660.345,5660.345,1132.069,1132.069,1132.069,1132.069,1132.069,5660.345,5660.345,5660.345,5660.345,5660.345,849.052,849.052,849.052,849.052,849.052,5660.345,5660.345,5660.345,5660.345,5660.345,226.414,226.414,226.414,226.414,226.414,2207.535,2207.535,2207.535,2207.535,2207.535,36.963,36.963,36.963,36.963,36.963
200404,2004,20,KHM,Angk Prasrae,Romeas Haek,Svay Rieng,Cambodia,4155.001,3981.924,3981.924,3981.924,3981.924,3981.924,796.385,796.385,796.385,796.385,796.385,3981.924,3981.924,3981.924,3981.924,3981.924,597.289,597.289,597.289,597.289,597.289,3981.924,3981.924,3981.924,3981.924,3981.924,159.277,159.277,159.277,159.277,159.277,1552.95,1552.95,1552.95,1552.95,1552.95,37.375,37.375,37.375,37.375,37.375
70509,705,7,KHM,Angk Romeas,Dang Tong,Kampot,Cambodia,8506.271,8187.432,8187.432,8187.432,8187.432,8187.432,1637.486,1637.486,1637.486,1637.486,1637.486,8187.432,8187.432,8187.432,8187.432,8187.432,1228.115,1228.115,1228.115,1228.115,1228.115,8187.432,8187.432,8187.432,8187.432,8187.432,327.497,327.497,327.497,327.497,327.497,3193.098,3193.098,3193.098,3193.098,3193.098,37.538,37.538,37.538,37.538,37.538
210901,2109,21,KHM,Angk Ta Saom,Tram Kak,Takeo,Cambodia,13925.099,13299.218,13299.218,13299.218,13299.218,13299.218,2659.844,2659.844,2659.844,2659.844,2659.844,13299.218,13299.218,13299.218,13299.218,13299.218,1994.883,1994.883,1994.883,1994.883,1994.883,13299.218,13299.218,13299.218,13299.218,13299.218,531.969,531.969,531.969,531.969,531.969,5186.695,5186.695,5186.695,5186.695,5186.695,37.247,37.247,37.247,37.247,37.247
200501,2005,20,KHM,Angk Ta Sou,Svay Chrum,Svay Rieng,Cambodia,4300.595,4300.595,4300.595,4300.595,4300.595,4300.595,860.119,860.119,860.119,860.119,860.119,4300.595,4300.595,4300.595,4300.595,4300.595,645.089,645.089,645.089,645.089,645.089,4300.595,4300.595,4300.595,4300.595,4300.595,172.024,172.024,172.024,172.024,172.024,1677.232,1677.232,1677.232,1677.232,1677.232,39.0,39.0,39.0,39.0,39.0
210601,2106,21,KHM,Angkanh,Prey Kabbas,Takeo,Cambodia,4558.822,4386.575,4386.575,4386.575,4386.575,4386.575,877.315,877.315,877.315,877.315,877.315,4386.575,4386.575,4386.575,4386.575,4386.575,657.986,657.986,657.986,657.986,657.986,4386.575,4386.575,4386.575,4386.575,4386.575,175.463,175.463,175.463,175.463,175.463,1710.764,1710.764,1710.764,1710.764,1710.764,37.526,37.526,37.526,37.526,37.526
211001,2110,21,KHM,Angkanh,Treang,Takeo,Cambodia,3667.699,3667.699,3667.699,3667.699,3667.699,3667.699,733.54,733.54,733.54,733.54,733.54,3667.699,3667.699,3667.699,3667.699,3667.699,550.155,550.155,550.155,550.155,550.155,3667.699,3667.699,3667.699,3667.699,3667.699,146.708,146.708,146.708,146.708,146.708,1430.403,1430.403,1430.403,1430.403,1430.403,39.0,39.0,39.0,39.0,39.0
230101,2301,23,KHM,Angkaol,Damnak Chang'aeur,Kep,Cambodia,12171.985,4147.938,4147.938,4147.938,4147.938,4147.938,829.588,829.588,829.588,829.588,829.588,4147.938,4147.938,4147.938,4147.938,4147.938,622.191,622.191,622.191,622.191,622.191,4147.938,4147.938,4147.938,4147.938,4147.938,165.918,165.918,165.918,165.918,165.918,1617.696,1617.696,1617.696,1617.696,1617.696,13.29,13.29,13.29,13.29,13.29
140601,1406,14,KHM,Angkor Angk,Peam Chor,Prey Veng,Cambodia,2320.586,2216.797,2216.797,2216.797,2216.797,2216.797,443.359,443.359,443.359,443.359,443.359,2216.797,2216.797,2216.797,2216.797,2216.797,332.52,332.52,332.52,332.52,332.52,2216.797,2216.797,2216.797,2216.797,2216.797,88.672,88.672,88.672,88.672,88.672,864.551,864.551,864.551,864.551,864.551,37.256,37.256,37.256,37.256,37.256
21002,210,2,KHM,Angkor Ban,Sampov Lun,Battambang,Cambodia,1878.817,1878.817,1878.817,1878.817,1878.817,1878.817,375.763,375.763,375.763,375.763,375.763,1878.817,1878.817,1878.817,1878.817,1878.817,281.823,281.823,281.823,281.823,281.823,1878.817,1878.817,1878.817,1878.817,1878.817,75.153,75.153,75.153,75.153,75.153,732.739,732.739,732.739,732.739,732.739,39.0,39.0,39.0,39.0,39.0
30701,307,3,KHM,Angkor Ban,Kang Meas,Kampong Cham,Cambodia,7297.672,7264.882,7264.882,7264.882,7264.882,7264.882,1452.976,1452.976,1452.976,1452.976,1452.976,7264.882,7264.882,7264.882,7264.882,7264.882,1089.732,1089.732,1089.732,1089.732,1089.732,7264.882,7264.882,7264.882,7264.882,7264.882,290.595,290.595,290.595,290.595,290.595,2833.304,2833.304,2833.304,2833.304,2833.304,38.825,38.825,38.825,38.825,38.825
210101,2101,21,KHM,Angkor Borei,Angkor Borei,Takeo,Cambodia,10530.777,10107.574,10107.574,10107.574,10107.574,10107.574,2021.515,2021.515,2021.515,2021.515,2021.515,10107.574,10107.574,10107.574,10107.574,10107.574,1516.136,1516.136,1516.136,1516.136,1516.136,10107.574,10107.574,10107.574,10107.574,10107.574,404.303,404.303,404.303,404.303,404.303,3941.954,3941.954,3941.954,3941.954,3941.954,37.433,37.433,37.433,37.433,37.433
140901,1409,14,KHM,Angkor Reach,Preah Sdach,Prey Veng,Cambodia,10313.353,9935.084,9935.084,9935.084,9935.084,9935.084,1987.017,1987.017,1987.017,1987.017,1987.017,9935.084,9935.084,9935.084,9935.084,9935.084,1490.263,1490.263,1490.263,1490.263,1490.263,9935.084,9935.084,9935.084,9935.084,9935.084,397.403,397.403,397.403,397.403,397.403,3874.683,3874.683,3874.683,3874.683,3874.683,37.57,37.57,37.57,37.57,37.57
140501,1405,14,KHM,Angkor Sar,Me Sang,Prey Veng,Cambodia,7394.276,7156.379,7156.379,7156.379,7156.379,7156.379,1431.276,1431.276,1431.276,1431.276,1431.276,7156.379,7156.379,7156.379,7156.379,7156.379,1073.457,1073.457,1073.457,1073.457,1073.457,7156.379,7156.379,7156.379,7156.379,7156.379,286.255,286.255,286.255,286.255,286.255,2790.988,2790.988,2790.988,2790.988,2790.988,37.745,37.745,37.745,37.745,37.745
141301,1413,14,KHM,Angkor Tret,Svay Antor,Prey Veng,Cambodia,6486.06,6277.913,6277.913,6277.913,6277.913,6277.913,1255.583,1255.583,1255.583,1255.583,1255.583,6277.913,6277.913,6277.913,6277.913,6277.913,941.687,941.687,941.687,941.687,941.687,6277.913,6277.913,6277.913,6277.913,6277.913,251.117,251.117,251.117,251.117,251.117,2448.386,2448.386,2448.386,2448.386,2448.386,37.748,37.748,37.748,37.748,37.748
250201,2502,25,KHM,Anhchaeum,Tboung Khmum,Tboung Khmum,Cambodia,13216.03,12548.218,12548.218,12548.218,12548.218,12548.218,2509.644,2509.644,2509.644,2509.644,2509.644,12548.218,12548.218,12548.218,12548.218,12548.218,1882.233,1882.233,1882.233,1882.233,1882.233,12548.218,12548.218,12548.218,12548.218,12548.218,501.929,501.929,501.929,501.929,501.929,4893.805,4893.805,4893.805,4893.805,4893.805,37.029,37.029,37.029,37.029,37.029
40101,401,4,KHM,Anhchanh Rung,Baribour,Kampong Chhnang,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70102,701,7,KHM,Ankor Chey,Angkor Chey,Kampot,Cambodia,2526.719,1943.52,1943.52,1943.52,1943.52,1943.52,388.704,388.704,388.704,388.704,388.704,1943.52,1943.52,1943.52,1943.52,1943.52,291.528,291.528,291.528,291.528,291.528,1943.52,1943.52,1943.52,1943.52,1943.52,77.741,77.741,77.741,77.741,77.741,757.973,757.973,757.973,757.973,757.973,29.998,29.998,29.998,29.998,29.998
190505,1905,19,KHM,Anlong Chrey,Thala Barivat,Stung Treng,Cambodia,3508.059,3197.905,3197.905,3197.905,3197.905,3197.905,639.581,639.581,639.581,639.581,639.581,3197.905,3197.905,3197.905,3197.905,3197.905,479.686,479.686,479.686,479.686,479.686,3197.905,3197.905,3197.905,3197.905,3197.905,127.916,127.916,127.916,127.916,127.916,1247.183,1247.183,1247.183,1247.183,1247.183,35.552,35.552,35.552,35.552,35.552
190501,1905,19,KHM,Anlong Phe,Thala Barivat,Stung Treng,Cambodia,3737.997,3737.997,3737.997,3737.997,3737.997,3737.997,747.599,747.599,747.599,747.599,747.599,3737.997,3737.997,3737.997,3737.997,3737.997,560.7,560.7,560.7,560.7,560.7,3737.997,3737.997,3737.997,3737.997,3737.997,149.52,149.52,149.52,149.52,149.52,1457.819,1457.819,1457.819,1457.819,1457.819,39.0,39.0,39.0,39.0,39.0
150603,1506,15,KHM,Anlong Reab,Veal Veaeng,Pursat,Cambodia,3703.175,0.0,0.0,3703.175,3703.175,3703.175,0.0,0.0,740.635,740.635,740.635,0.0,174.496,3703.175,3703.175,3703.175,0.0,26.174,555.476,555.476,555.476,0.0,3703.175,3703.175,3703.175,3703.175,0.0,148.127,148.127,148.127,148.127,0.0,174.301,1444.238,1444.238,1444.238,0.0,4.707,39.0,39.0,39.0
80102,801,8,KHM,Anlong Romiet,Kandal Stueng,Kandal,Cambodia,8258.351,7694.681,7694.681,7694.681,7694.681,7694.681,1538.936,1538.936,1538.936,1538.936,1538.936,7694.681,7694.681,7694.681,7694.681,7694.681,1154.202,1154.202,1154.202,1154.202,1154.202,7694.681,7694.681,7694.681,7694.681,7694.681,307.787,307.787,307.787,307.787,307.787,3000.926,3000.926,3000.926,3000.926,3000.926,36.338,36.338,36.338,36.338,36.338
20205,202,2,KHM,Anlong Run,Thma Koul,Battambang,Cambodia,3739.767,3739.767,3739.767,3739.767,3739.767,3739.767,747.953,747.953,747.953,747.953,747.953,3739.767,3739.767,3739.767,3739.767,3739.767,560.965,560.965,560.965,560.965,560.965,3739.767,3739.767,3739.767,3739.767,3739.767,149.591,149.591,149.591,149.591,149.591,1458.509,1458.509,1458.509,1458.509,1458.509,39.0,39.0,39.0,39.0,39.0
170401,1704,17,KHM,Anlong Samnar,Chi Kraeng,Siemreap,Cambodia,14641.217,14641.216,14641.216,14641.216,14641.216,14641.216,2928.243,2928.243,2928.243,2928.243,2928.243,14641.216,14641.216,14641.216,14641.216,14641.216,2196.182,2196.182,2196.182,2196.182,2196.182,14641.216,14641.216,14641.216,14641.216,14641.216,585.649,585.649,585.649,585.649,585.649,5710.074,5710.074,5710.074,5710.074,5710.074,39.0,39.0,39.0,39.0,39.0
150301,1503,15,KHM,Anlong Tnaot,Krakor,Pursat,Cambodia,10452.87,9688.582,9688.582,9688.582,9688.582,9688.582,1937.716,1937.716,1937.716,1937.716,1937.716,9688.582,9688.582,9688.582,9688.582,9688.582,1453.287,1453.287,1453.287,1453.287,1453.287,9688.582,9688.582,9688.582,9688.582,9688.582,387.543,387.543,387.543,387.543,387.543,3778.547,3778.547,3778.547,3778.547,3778.547,36.148,36.148,36.148,36.148,36.148
220101,2201,22,KHM,Anlong Veaeng,Anlong Veaeng,Oddar Meanchey,Cambodia,122674.672,121567.527,121567.527,121567.527,121567.527,121567.527,24313.505,24313.505,24313.505,24313.505,24313.505,121567.527,121567.527,121567.527,121567.527,121567.527,18235.129,18235.129,18235.129,18235.129,18235.129,121567.527,121567.527,121567.527,121567.527,121567.527,4862.701,4862.701,4862.701,4862.701,4862.701,47411.335,47411.335,47411.335,47411.335,47411.335,38.648,38.648,38.648,38.648,38.648
20801,208,2,KHM,Anlong Vil,Sangkae,Battambang,Cambodia,19249.785,17594.148,17594.148,17594.148,17594.148,17594.148,3518.83,3518.83,3518.83,3518.83,3518.83,17594.148,17594.148,17594.148,17594.148,17594.148,2639.122,2639.122,2639.122,2639.122,2639.122,17594.148,17594.148,17594.148,17594.148,17594.148,703.766,703.766,703.766,703.766,703.766,6861.718,6861.718,6861.718,6861.718,6861.718,35.646,35.646,35.646,35.646,35.646
150201,1502,15,KHM,Anlong Vil,Kandieng,Pursat,Cambodia,8147.28,7052.441,7052.441,7052.441,7052.441,7052.441,1410.488,1410.488,1410.488,1410.488,1410.488,7052.441,7052.441,7052.441,7052.441,7052.441,1057.866,1057.866,1057.866,1057.866,1057.866,7052.441,7052.441,7052.441,7052.441,7052.441,282.098,282.098,282.098,282.098,282.098,2750.452,2750.452,2750.452,2750.452,2750.452,33.759,33.759,33.759,33.759,33.759
150302,1503,15,KHM,Ansa Chambak,Krakor,Pursat,Cambodia,7737.501,7737.501,7737.501,7737.501,7737.501,7737.501,1547.5,1547.5,1547.5,1547.5,1547.5,7737.501,7737.501,7737.501,7737.501,7737.501,1160.625,1160.625,1160.625,1160.625,1160.625,7737.501,7737.501,7737.501,7737.501,7737.501,309.5,309.5,309.5,309.5,309.5,3017.625,3017.625,3017.625,3017.625,3017.625,39.0,39.0,39.0,39.0,39.0
140301,1403,14,KHM,Ansaong,Kampong Trabaek,Prey Veng,Cambodia,5417.289,5417.289,5417.289,5417.289,5417.289,5417.289,1083.458,1083.458,1083.458,1083.458,1083.458,5417.289,5417.289,5417.289,5417.289,5417.289,812.593,812.593,812.593,812.593,812.593,5417.289,5417.289,5417.289,5417.289,5417.289,216.692,216.692,216.692,216.692,216.692,2112.743,2112.743,2112.743,2112.743,2112.743,39.0,39.0,39.0,39.0,39.0
31501,315,3,KHM,Areaks Tnot,Stueng Trang,Kampong Cham,Cambodia,12687.811,12687.809,12687.809,12687.809,12687.809,12687.809,2537.562,2537.562,2537.562,2537.562,2537.562,12687.809,12687.809,12687.809,12687.809,12687.809,1903.171,1903.171,1903.171,1903.171,1903.171,12687.809,12687.809,12687.809,12687.809,12687.809,507.512,507.512,507.512,507.512,507.512,4948.246,4948.246,4948.246,4948.246,4948.246,39.0,39.0,39.0,39.0,39.0
40303,403,4,KHM,B'er,Kampong Chhnang,Kampong Chhnang,Cambodia,6089.078,5159.912,5159.912,5159.912,5159.912,5159.912,1031.982,1031.982,1031.982,1031.982,1031.982,5159.912,5159.912,5159.912,5159.912,5159.912,773.987,773.987,773.987,773.987,773.987,5159.912,5159.912,5159.912,5159.912,5159.912,206.396,206.396,206.396,206.396,206.396,2012.366,2012.366,2012.366,2012.366,2012.366,33.049,33.049,33.049,33.049,33.049
140701,1407,14,KHM,Ba Baong,Peam Ro,Prey Veng,Cambodia,7163.718,7126.7,7126.7,7126.7,7126.7,7126.7,1425.34,1425.34,1425.34,1425.34,1425.34,7126.7,7126.7,7126.7,7126.7,7126.7,1069.005,1069.005,1069.005,1069.005,1069.005,7126.7,7126.7,7126.7,7126.7,7126.7,285.068,285.068,285.068,285.068,285.068,2779.413,2779.413,2779.413,2779.413,2779.413,38.798,38.798,38.798,38.798,38.798
210102,2101,21,KHM,Ba Srae,Angkor Borei,Takeo,Cambodia,9364.596,8996.462,8996.462,8996.462,8996.462,8996.462,1799.292,1799.292,1799.292,1799.292,1799.292,8996.462,8996.462,8996.462,8996.462,8996.462,1349.469,1349.469,1349.469,1349.469,1349.469,8996.462,8996.462,8996.462,8996.462,8996.462,359.858,359.858,359.858,359.858,359.858,3508.62,3508.62,3508.62,3508.62,3508.62,37.467,37.467,37.467,37.467,37.467
160505,1605,16,KHM,Ba Tang,Lumphat,Ratanak Kiri,Cambodia,9443.089,9443.089,9443.089,9443.089,9443.089,9443.089,1888.618,1888.618,1888.618,1888.618,1888.618,9443.089,9443.089,9443.089,9443.089,9443.089,1416.463,1416.463,1416.463,1416.463,1416.463,9443.089,9443.089,9443.089,9443.089,9443.089,377.724,377.724,377.724,377.724,377.724,3682.805,3682.805,3682.805,3682.805,3682.805,39.0,39.0,39.0,39.0,39.0
80801,808,8,KHM,Baek Chan,Angk Snuol,Kandal,Cambodia,29894.99,29171.068,29171.068,29171.068,29171.068,29171.068,5834.214,5834.214,5834.214,5834.214,5834.214,29171.068,29171.068,29171.068,29171.068,29171.068,4375.66,4375.66,4375.66,4375.66,4375.66,29171.068,29171.068,29171.068,29171.068,29171.068,1166.843,1166.843,1166.843,1166.843,1166.843,11376.717,11376.717,11376.717,11376.717,11376.717,38.056,38.056,38.056,38.056,38.056
220501,2205,22,KHM,Bak Anloung,Trapeang Prasat,Oddar Meanchey,Cambodia,26235.941,26043.078,26043.078,26043.078,26043.078,26043.078,5208.616,5208.616,5208.616,5208.616,5208.616,26043.078,26043.078,26043.078,26043.078,26043.078,3906.462,3906.462,3906.462,3906.462,3906.462,26043.078,26043.078,26043.078,26043.078,26043.078,1041.723,1041.723,1041.723,1041.723,1041.723,10156.8,10156.8,10156.8,10156.8,10156.8,38.713,38.713,38.713,38.713,38.713
150401,1504,15,KHM,Bak Chenhchien,Phnum Kravanh,Pursat,Cambodia,4753.512,4753.512,4753.512,4753.512,4753.512,4753.512,950.702,950.702,950.702,950.702,950.702,4753.512,4753.512,4753.512,4753.512,4753.512,713.027,713.027,713.027,713.027,713.027,4753.512,4753.512,4753.512,4753.512,4753.512,190.14,190.14,190.14,190.14,190.14,1853.87,1853.87,1853.87,1853.87,1853.87,39.0,39.0,39.0,39.0,39.0
80301,803,8,KHM,Bak Dav,Khsach Kandal,Kandal,Cambodia,2190.006,1381.25,1381.25,1381.25,1381.25,1381.25,276.25,276.25,276.25,276.25,276.25,1381.25,1381.25,1381.25,1381.25,1381.25,207.188,207.188,207.188,207.188,207.188,1381.25,1381.25,1381.25,1381.25,1381.25,55.25,55.25,55.25,55.25,55.25,538.688,538.688,538.688,538.688,538.688,24.598,24.598,24.598,24.598,24.598
